Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.01,-0.24,-0.63,-0.01,0.01,-0.01,1688728043.1283922
0.04,-0.22,-0.59,-0.01,0.01,-0.01,1688728043.2244022
0.12,0.12,-0.73,-0.01,0.01,-0.01,1688728043.3204298
-0.01,0.28,-0.77,-0.01,0.01,-0.01,1688728043.416384
-0.24,0.13,-0.78,-0.01,0.01,-0.01,1688728043.5124123
-0.41,0.09,-0.93,-0.01,0.01,-0.01,1688728043.6082435
-0.43,-0.12,-1.01,-0.01,0.0,-0.01,1688728043.704391
0.1,-0.32,-0.95,-0.01,0.01,-0.01,1688728043.8003752
0.42,-0.27,-1.06,-0.01,0.01,-0.01,1688728043.9002743
0.24,-0.34,-0.97,-0.01,0.01,-0.01,1688728043.9921975
0.1,-0.39,-0.87,-0.01,0.01,-0.01,1688728044.0842786
0.02,-0.51,-0.87,-0.0,0.01,-0.02,1688728044.1641986
-0.37,-0.52,-1.03,-0.0,0.01,-0.02,1688728044.2441578
-0.43,-0.11,-1.09,0.0,0.0,-0.02,1688728044.3281546
-0.52,-0.14,-1.06,0.0,0.0,-0.02,1688728044.4041152
-0.48,0.16,-1.09,-0.0,0.0,-0.02,1688728044.4882612
-0.25,0.48,-0.99,-0.01,0.0,-0.02,1688728044.5803528
0.42,0.26,-1.03,-0.01,0.01,-0.01,1688728044.6644022
0.32,0.22,-0.91,-0.01,0.0,-0.01,1688728044.7603412
0.39,0.13,-0.89,-0.01,-0.01,-0.01,1688728044.85635
0.48,0.37,-0.84,-0.01,-0.01,-0.01,1688728044.9483614
0.54,0.17,-0.81,-0.01,-0.01,-0.01,1688728045.0323806
0.31,0.07,-0.78,-0.01,-0.01,-0.01,1688728045.1282647
0.35,0.1,-0.83,-0.01,0.01,-0.01,1688728045.224266
0.2,0.26,-0.81,-0.01,0.01,-0.0,1688728045.320222
-0.36,0.17,-0.79,-0.01,0.01,-0.01,1688728045.3999987
-0.11,0.21,-0.95,-0.01,0.01,-0.01,1688728045.4922612
-0.21,0.32,-0.96,-0.02,0.01,-0.01,1688728045.5761497
-0.4,0.38,-1.09,-0.02,0.01,-0.01,1688728045.6521418
-0.36,0.49,-1.27,-0.02,0.0,-0.01,1688728045.736347
-0.41,0.64,-1.36,-0.02,0.01,-0.01,1688728045.8283582
-0.47,0.58,-1.33,-0.03,0.01,-0.01,1688728045.912335
0.08,0.61,-1.38,-0.03,0.01,-0.01,1688728046.0080774
0.64,0.14,-1.31,-0.02,0.02,-0.02,1688728046.1043544
0.28,0.26,-1.07,-0.02,0.02,-0.01,1688728046.2003522
-0.17,0.27,-1.01,-0.02,0.01,-0.01,1688728046.2803674
-0.33,0.39,-0.97,-0.02,0.01,-0.01,1688728046.3603482
-0.32,0.4,-1.0,-0.03,0.01,-0.01,1688728046.4562275
-0.37,0.31,-0.9,-0.02,0.01,-0.01,1688728046.5362628
-0.48,-0.01,-0.94,-0.02,0.01,-0.01,1688728046.63214
-0.33,-0.61,-0.97,-0.02,0.01,-0.01,1688728046.7122865
-0.13,-0.74,-1.14,-0.01,0.01,-0.01,1688728046.808198
-0.28,-1.0,-1.19,-0.01,0.01,-0.01,1688728046.8843136
-0.03,-0.76,-1.16,-0.01,0.01,-0.01,1688728046.9683015
0.21,-0.65,-1.26,-0.0,0.01,-0.01,1688728047.0641236
0.16,-0.39,-1.25,-0.01,0.01,-0.01,1688728047.143781
0.52,-0.02,-1.2,-0.01,0.01,-0.01,1688728047.224148
0.55,0.11,-1.1,-0.01,0.01,-0.01,1688728047.316242
0.31,0.2,-0.94,-0.01,0.01,-0.01,1688728047.4002519
0.27,0.1,-0.95,-0.01,0.01,-0.01,1688728047.496376
0.4,-0.1,-0.89,-0.01,0.01,-0.01,1688728047.5883605
