Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.46,-0.32,0.06,-0.02,0.02,-0.02,1688726886.8998868
-0.32,-0.33,0.13,-0.02,0.01,-0.02,1688726886.980248
-0.35,-0.29,0.11,-0.02,0.01,-0.02,1688726887.0604308
-0.33,-0.32,0.04,-0.02,0.01,-0.02,1688726887.140227
-0.38,-0.34,-0.07,-0.02,0.02,-0.02,1688726887.2202022
-0.31,-0.36,-0.6,-0.02,0.02,-0.02,1688726887.2998288
-0.08,-0.65,-1.66,-0.01,0.04,-0.02,1688726887.3962753
0.28,-0.94,-2.44,0.0,0.06,-0.02,1688726887.4921522
0.76,-1.21,-1.99,-0.01,0.06,-0.02,1688726887.584398
0.43,-0.93,-1.29,-0.01,0.05,-0.02,1688726887.664227
0.59,-0.77,-1.14,-0.01,0.05,-0.02,1688726887.7482913
0.53,-0.4,-1.01,-0.01,0.05,-0.01,1688726887.8444533
0.12,-0.3,-0.47,-0.02,0.03,-0.01,1688726887.9402473
-0.29,-0.23,-0.02,-0.02,0.02,-0.02,1688726888.0362551
-0.78,-0.72,-0.55,-0.02,0.03,-0.02,1688726888.1322699
-0.14,-1.39,-1.45,-0.01,0.04,-0.03,1688726888.2124853
-0.19,-1.71,-1.49,-0.0,0.04,-0.03,1688726888.308459
-0.66,-1.77,-1.32,0.0,0.03,-0.04,1688726888.3883739
-0.8,-1.66,-1.15,0.01,0.03,-0.04,1688726888.4844368
-0.91,-1.71,-1.18,0.01,0.03,-0.04,1688726888.580475
-0.79,-1.77,-1.19,0.01,0.03,-0.04,1688726888.6723976
0.11,-1.43,-1.53,0.02,0.05,-0.02,1688726888.7564228
0.74,-1.04,-1.81,0.01,0.06,-0.01,1688726888.852372
0.47,-1.14,-1.47,0.01,0.05,-0.01,1688726888.9483454
0.01,-0.48,-0.99,0.0,0.04,-0.02,1688726889.0444088
-0.42,0.35,-0.72,-0.02,0.03,-0.01,1688726889.1362236
-0.24,0.73,-0.64,-0.02,0.03,-0.01,1688726889.2203157
-0.11,0.41,-0.56,-0.03,0.03,-0.01,1688726889.3163123
-0.07,0.36,-0.54,-0.03,0.03,-0.01,1688726889.3964539
0.05,0.38,-0.57,-0.03,0.03,-0.01,1688726889.4923701
0.03,0.51,-0.53,-0.03,0.03,-0.01,1688726889.5683622
0.01,0.27,-0.37,-0.04,0.03,-0.01,1688726889.6485167
-0.12,0.2,-0.34,-0.04,0.03,-0.02,1688726889.7283702
-0.09,0.34,-0.43,-0.04,0.03,-0.01,1688726889.8124783
-0.02,0.24,-0.41,-0.04,0.03,-0.01,1688726889.908337
-0.42,-0.44,-0.74,-0.04,0.04,-0.02,1688726890.0041397
-0.7,-1.52,-0.9,-0.03,0.04,-0.03,1688726890.0960655
-0.83,-1.72,-1.02,-0.02,0.04,-0.04,1688726890.1803951
-0.93,-1.73,-1.04,-0.01,0.04,-0.04,1688726890.2763867
-0.87,-1.75,-1.13,-0.0,0.03,-0.04,1688726890.3564234
-0.91,-1.86,-1.26,0.0,0.03,-0.04,1688726890.4522896
-0.7,-1.97,-1.22,0.01,0.04,-0.05,1688726890.5323622
-0.35,-1.94,-1.21,0.02,0.04,-0.04,1688726890.628434
-0.27,-1.86,-1.19,0.02,0.04,-0.04,1688726890.7083359
-0.22,-1.86,-1.23,0.02,0.05,-0.04,1688726890.8043964
-0.05,-1.68,-1.13,0.03,0.05,-0.04,1688726890.8963952
-0.44,-0.83,-0.99,0.02,0.04,-0.03,1688726890.9762497
-0.76,0.22,-0.92,0.0,0.04,-0.02,1688726891.0604196
-0.53,0.7,-0.89,-0.01,0.04,-0.0,1688726891.1564105
-0.26,0.96,-1.02,-0.01,0.04,0.01,1688726891.2522624
0.09,0.86,-1.0,-0.01,0.04,0.01,1688726891.3323522
0.37,0.65,-0.86,-0.02,0.04,0.01,1688726891.4283764
0.84,0.18,-1.14,-0.01,0.06,0.01,1688726891.5083663
1.15,-0.49,-1.51,0.01,0.07,0.01,1688726891.6005344
1.32,-0.44,-1.77,0.01,0.08,0.01,1688726891.684355
0.81,0.08,-1.76,0.0,0.07,0.01,1688726891.780438
-0.3,0.83,-1.24,-0.01,0.05,0.0,1688726891.8604066
-0.42,0.88,-1.05,-0.02,0.04,-0.0,1688726891.9563763
-0.54,0.97,-1.26,-0.03,0.04,0.0,1688726892.0364485
-0.35,1.01,-1.57,-0.03,0.05,0.0,1688726892.132262
-0.09,1.25,-2.0,-0.02,0.06,0.01,1688726892.212486
-0.01,1.48,-2.11,-0.03,0.06,0.01,1688726892.308215
0.16,1.88,-2.55,-0.03,0.07,0.02,1688726892.38817
0.46,2.11,-3.13,-0.03,0.08,0.02,1688726892.4684095
0.61,2.32,-3.43,-0.04,0.09,0.02,1688726892.5481815
0.61,2.7,-3.68,-0.04,0.1,0.03,1688726892.6280217
0.58,2.79,-3.87,-0.04,0.1,0.03,1688726892.7082095
0.81,2.99,-4.03,-0.05,0.11,0.03,1688726892.7882462
0.83,2.98,-4.06,-0.05,0.11,0.03,1688726892.8682299
0.59,2.97,-3.74,-0.06,0.1,0.03,1688726892.9482358
-0.33,1.51,-2.23,-0.05,0.07,0.01,1688726893.0281587
-0.29,-0.24,-0.04,-0.03,0.02,-0.01,1688726893.1083624
-0.33,-0.39,0.11,-0.03,0.02,-0.02,1688726893.1882355
-0.42,-0.37,0.07,-0.03,0.02,-0.02,1688726893.268448
-0.43,-0.25,-0.68,-0.02,0.04,-0.02,1688726893.348212
0.14,-0.53,-2.71,-0.02,0.08,-0.02,1688726893.4282575
0.07,-0.34,-1.22,-0.02,0.06,-0.02,1688726893.5082479
-0.33,-0.43,0.11,-0.03,0.02,-0.02,1688726893.588182
-0.35,-0.4,-0.07,-0.02,0.02,-0.02,1688726893.668423
-0.13,-0.78,-3.97,-0.01,0.13,-0.02,1688726893.7442913
0.24,-0.77,-5.41,0.0,0.18,-0.02,1688726893.8279364
-0.53,-0.47,-3.24,-0.01,0.12,-0.02,1688726893.9086013
-0.42,-0.45,-0.17,-0.03,0.03,-0.02,1688726893.9843106
-0.35,-0.41,0.12,-0.03,0.02,-0.02,1688726894.067948
-1.21,-0.62,-1.64,-0.02,0.05,-0.02,1688726894.1481144
-1.28,-0.71,-3.14,-0.02,0.09,-0.02,1688726894.2278836
-0.68,-0.75,-3.96,-0.02,0.12,-0.02,1688726894.3079245
-0.34,-0.6,-2.33,-0.02,0.08,-0.02,1688726894.388248
-0.41,-0.3,-0.01,-0.03,0.02,-0.02,1688726894.4682946
-0.45,-0.28,0.03,-0.03,0.02,-0.02,1688726894.5481842
-0.47,-0.73,-1.62,-0.03,0.06,-0.02,1688726894.6244328
-0.58,-1.2,-4.45,-0.0,0.13,-0.03,1688726894.708226
-0.68,-1.14,-4.95,0.0,0.14,-0.03,1688726894.78422
-0.62,-0.88,-2.37,-0.01,0.08,-0.03,1688726894.8682728
-0.42,-0.47,0.03,-0.03,0.02,-0.02,1688726894.9482167
-0.46,-0.41,0.08,-0.03,0.02,-0.02,1688726895.0280504
-0.5,-0.47,-0.38,-0.02,0.03,-0.02,1688726895.108241
-0.46,-0.9,-3.53,0.03,0.1,-0.03,1688726895.184289
-0.58,-1.07,-4.88,0.07,0.13,-0.03,1688726895.268227
-0.7,-0.82,-2.51,0.03,0.08,-0.03,1688726895.348369
-0.5,-0.44,0.0,-0.03,0.02,-0.02,1688726895.4444172
-0.38,-0.37,0.01,-0.03,0.02,-0.02,1688726895.5244718
-0.49,-0.7,-1.59,0.01,0.06,-0.03,1688726895.6042988
-0.57,-1.08,-4.16,0.07,0.12,-0.04,1688726895.6842399
-0.7,-1.11,-4.03,0.07,0.12,-0.04,1688726895.7643828
-0.53,-0.29,-0.86,0.0,0.04,-0.02,1688726895.8443947
-0.45,-0.42,0.13,-0.02,0.02,-0.02,1688726895.9243684
-0.36,-0.32,0.16,-0.02,0.02,-0.02,1688726896.0044577
-0.36,-0.45,0.09,-0.02,0.02,-0.02,1688726896.0804465
-0.27,-1.0,-1.83,-0.03,0.06,-0.03,1688726896.1804032
-0.26,-1.19,-3.72,-0.02,0.1,-0.03,1688726896.260349
-0.37,-0.61,-2.54,-0.03,0.08,-0.02,1688726896.3401399
-0.54,-0.3,-0.26,-0.03,0.03,-0.02,1688726896.4201226
-0.39,-0.36,0.11,-0.03,0.02,-0.02,1688726896.500103
-0.68,-0.42,-0.79,-0.03,0.04,-0.02,1688726896.5844386
-0.52,-0.73,-2.82,-0.05,0.08,-0.02,1688726896.6763732
-0.91,-0.61,-3.26,-0.06,0.08,-0.02,1688726896.756578
-0.91,-0.66,-2.74,-0.05,0.08,-0.02,1688726896.856378
-0.44,-1.17,-1.17,-0.03,0.04,-0.03,1688726896.948221
