Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.45,-0.36,0.03,-0.03,0.01,-0.03,1688727100.268339
-0.45,-0.4,0.02,-0.03,0.01,-0.03,1688727100.3643875
-0.52,-0.42,-0.06,-0.02,0.01,-0.02,1688727100.4604197
-0.61,-0.34,-0.38,-0.02,0.02,-0.03,1688727100.5563898
-0.76,-0.34,-1.16,-0.02,0.02,-0.03,1688727100.6523054
-1.26,-0.31,-1.44,-0.01,0.02,-0.03,1688727100.7483299
-1.9,-0.11,-1.41,-0.01,0.01,-0.04,1688727100.84038
-1.94,-0.21,-1.14,-0.01,-0.0,-0.04,1688727100.9203389
-1.56,-0.79,-1.04,-0.01,0.01,-0.04,1688727101.0043578
-0.66,-1.55,-1.22,-0.0,0.03,-0.04,1688727101.1003811
0.35,-1.61,-1.82,0.01,0.05,-0.03,1688727101.1803432
1.35,-1.52,-2.21,0.01,0.07,-0.02,1688727101.276107
2.4,-1.46,-2.61,0.01,0.1,-0.01,1688727101.3562715
2.25,-1.57,-2.46,0.01,0.1,-0.01,1688727101.4360628
0.96,-1.66,-1.35,0.01,0.06,-0.02,1688727101.516363
-0.28,-1.92,-0.93,0.01,0.04,-0.04,1688727101.5962012
-0.59,-1.52,-0.6,-0.0,0.03,-0.04,1688727101.6922483
-0.73,-1.74,-0.63,0.01,0.03,-0.05,1688727101.7722898
-0.55,-1.97,-0.71,0.01,0.04,-0.05,1688727101.8642201
-0.39,-1.92,-1.03,0.02,0.05,-0.05,1688727101.944343
-0.95,-1.62,-0.66,0.01,0.04,-0.07,1688727102.0281727
-0.45,-0.44,-0.13,-0.02,0.02,-0.03,1688727102.1039586
-0.38,-0.45,-0.12,-0.02,0.02,-0.02,1688727102.188011
-0.26,0.31,0.36,-0.05,0.0,0.01,1688727102.2839587
-0.44,-0.54,-0.09,-0.03,0.02,-0.02,1688727102.38035
-0.55,-0.43,-0.09,-0.03,0.02,-0.02,1688727102.4723501
-0.78,0.17,-0.59,-0.01,0.02,-0.03,1688727102.5562613
-1.1,1.02,-0.61,-0.02,0.02,-0.03,1688727102.652279
-0.44,0.56,-0.41,-0.03,0.02,-0.01,1688727102.7482166
-0.31,1.25,-0.77,-0.04,0.03,0.01,1688727102.8403633
-0.34,0.97,-0.51,-0.04,0.03,0.0,1688727102.9203718
-0.21,0.8,-0.44,-0.05,0.03,-0.01,1688727103.0043578
-0.22,0.08,-0.22,-0.04,0.02,-0.01,1688727103.0960934
-0.36,0.24,-0.43,-0.04,0.03,-0.02,1688727103.1763496
-0.59,0.22,-0.24,-0.04,0.03,-0.0,1688727103.2602286
-0.94,-0.74,-0.58,-0.04,0.03,-0.02,1688727103.3523674
-1.35,-2.01,-0.89,-0.03,0.03,-0.04,1688727103.4321065
-1.47,-2.36,-1.09,-0.02,0.04,-0.05,1688727103.5203364
-1.64,-2.62,-1.17,-0.02,0.04,-0.05,1688727103.5961895
-2.57,-1.52,-1.0,-0.02,0.02,-0.03,1688727103.6923265
-1.33,-1.88,-1.66,-0.02,0.05,-0.04,1688727103.7882106
2.2,-2.42,-2.26,-0.02,0.11,-0.08,1688727103.8803878
2.4,-2.23,-1.87,-0.02,0.1,-0.08,1688727103.9643016
1.04,-1.84,-1.21,-0.02,0.07,-0.06,1688727104.056205
1.47,-1.85,-1.46,-0.02,0.08,-0.06,1688727104.1400676
1.36,-1.64,-1.44,-0.02,0.08,-0.06,1688727104.236251
1.17,-1.36,-1.31,-0.02,0.08,-0.05,1688727104.328314
-0.01,-0.97,-0.55,-0.02,0.04,-0.04,1688727104.408362
-0.49,-1.05,-0.73,-0.02,0.05,-0.04,1688727104.492355
-1.62,-0.8,-1.36,-0.02,0.05,-0.03,1688727104.5843449
-2.29,-0.29,-1.88,-0.02,0.05,-0.02,1688727104.6680698
-2.42,-0.04,-2.0,-0.03,0.03,-0.02,1688727104.7644448
-2.05,-0.38,-1.62,-0.03,0.02,-0.02,1688727104.8602169
-0.43,-1.46,-1.44,-0.02,0.04,-0.03,1688727104.9564283
0.1,-1.77,-0.92,-0.01,0.04,-0.04,1688727105.052349
-0.46,-1.72,-0.75,-0.01,0.03,-0.04,1688727105.1320727
-1.06,-0.86,-0.55,-0.02,0.02,-0.04,1688727105.2243426
-1.68,0.53,-0.56,-0.03,0.01,-0.03,1688727105.3242009
-2.02,0.86,-0.82,-0.03,0.02,-0.02,1688727105.42033
0.85,-0.2,-1.86,-0.02,0.05,-0.01,1688727105.5004563
2.29,-0.78,-2.32,-0.01,0.08,-0.0,1688727105.5963938
1.75,-0.94,-2.09,-0.01,0.09,-0.01,1688727105.692459
1.3,-0.81,-2.0,-0.01,0.09,-0.02,1688727105.7843761
1.06,-0.62,-1.53,-0.02,0.08,-0.01,1688727105.8683822
0.26,-0.28,-1.51,-0.01,0.06,-0.02,1688727105.944344
-1.45,-0.24,-1.71,-0.02,0.04,-0.03,1688727106.0283291
-2.11,-0.08,-1.98,-0.01,0.04,-0.04,1688727106.1085777
-2.34,0.27,-2.33,-0.01,0.03,-0.04,1688727106.2043738
-2.66,0.55,-2.42,-0.01,0.02,-0.03,1688727106.2840643
-2.42,1.17,-2.35,-0.02,0.04,-0.02,1688727106.360449
-2.04,1.68,-1.91,-0.03,0.04,-0.01,1688727106.4442422
