Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-1.26,-0.05,-0.92,-0.02,0.02,0.01,1688393604.763945
-1.12,-0.06,-0.89,-0.02,0.02,0.01,1688393604.8599796
-1.15,-0.07,-0.85,-0.02,0.02,0.01,1688393604.939997
-1.32,-0.25,-0.9,-0.02,0.01,0.0,1688393605.0360286
-1.4,-0.25,-1.01,-0.01,0.02,-0.01,1688393605.1159387
-1.57,-0.34,-1.11,-0.01,0.02,-0.0,1688393605.211961
-1.55,-0.28,-1.15,-0.01,0.03,-0.01,1688393605.2919512
-1.27,-0.18,-1.18,-0.01,0.03,0.0,1688393605.3720164
-1.28,-0.05,-1.12,-0.02,0.02,0.0,1688393605.4519227
-1.3,-0.15,-1.06,-0.02,0.02,0.0,1688393605.5319827
-1.15,0.01,-1.04,-0.02,0.02,0.01,1688393605.62799
-1.05,0.14,-0.96,-0.02,0.02,0.01,1688393605.7080133
-1.13,0.11,-0.98,-0.01,0.02,0.01,1688393605.804001
-1.38,-0.05,-0.9,-0.02,0.02,0.0,1688393605.883912
-1.32,0.0,-0.98,-0.02,0.02,0.0,1688393605.9799855
-1.43,-0.18,-1.03,-0.02,0.02,0.0,1688393606.060027
-1.36,-0.33,-1.03,-0.02,0.02,-0.0,1688393606.1559792
-1.17,-0.38,-1.12,-0.02,0.03,0.01,1688393606.2358694
-0.98,-0.33,-1.17,-0.02,0.03,0.01,1688393606.3159394
-1.14,-0.22,-1.08,-0.02,0.02,0.01,1688393606.3960307
-1.06,-0.11,-1.14,-0.01,0.02,0.01,1688393606.4759605
-1.15,-0.21,-1.07,-0.02,0.03,0.01,1688393606.5559666
-1.02,-0.23,-1.07,-0.02,0.03,0.01,1688393606.6319785
-1.08,-0.13,-1.04,-0.02,0.02,0.01,1688393606.7163255
-1.3,-0.16,-1.06,-0.02,0.02,0.0,1688393606.7962337
-1.46,-0.16,-1.0,-0.01,0.02,-0.0,1688393606.8756273
-1.53,-0.13,-1.01,-0.02,0.02,0.0,1688393606.972218
-1.59,-0.15,-0.97,-0.02,0.02,-0.0,1688393607.0683565
-1.62,-0.15,-1.11,-0.02,0.02,0.0,1688393607.1483357
-1.35,-0.27,-1.09,-0.02,0.03,0.01,1688393607.2443163
-1.16,-0.15,-1.13,-0.02,0.03,0.0,1688393607.340331
-1.17,-0.13,-1.05,-0.02,0.03,0.01,1688393607.4363213
-1.07,-0.13,-1.01,-0.02,0.03,0.01,1688393607.5162978
-0.99,-0.05,-1.02,-0.02,0.03,0.01,1688393607.6122892
-0.89,-0.04,-0.9,-0.02,0.02,0.01,1688393607.692203
-0.99,-0.02,-0.86,-0.02,0.02,0.01,1688393607.7722201
-1.02,0.1,-0.91,-0.02,0.02,0.01,1688393607.8522804
-1.09,0.14,-0.72,-0.02,0.02,0.01,1688393607.932103
-1.15,0.28,-0.67,-0.02,0.02,0.02,1688393608.0119967
-1.14,0.25,-0.69,-0.02,0.02,0.01,1688393608.092059
-1.28,0.08,-0.7,-0.02,0.02,0.01,1688393608.1681914
-1.17,0.06,-0.81,-0.02,0.02,0.01,1688393608.2361453
-1.23,-0.08,-0.91,-0.02,0.02,0.01,1688393608.3163717
-1.19,-0.12,-0.92,-0.02,0.02,0.01,1688393608.396034
-1.15,-0.1,-0.93,-0.02,0.02,0.01,1688393608.476038
-1.13,-0.19,-0.9,-0.02,0.02,0.01,1688393608.5562842
-1.18,-0.18,-0.9,-0.02,0.02,0.01,1688393608.6521995
-1.14,-0.22,-0.9,-0.02,0.02,0.0,1688393608.732287
-1.29,-0.3,-0.89,-0.02,0.02,0.0,1688393608.8282948
-1.14,-0.23,-0.89,-0.02,0.02,0.0,1688393608.9083014
-1.07,-0.29,-0.85,-0.02,0.02,0.0,1688393609.0043094
-1.08,-0.22,-0.82,-0.02,0.02,0.0,1688393609.0842335
-1.17,-0.18,-0.79,-0.02,0.02,0.01,1688393609.163611
-1.22,-0.22,-0.86,-0.02,0.02,0.01,1688393609.2441623
-1.09,0.0,-0.89,-0.02,0.02,0.01,1688393609.3242843
-1.03,0.06,-0.9,-0.02,0.02,0.01,1688393609.4202385
-1.25,0.13,-0.84,-0.02,0.02,0.01,1688393609.5162878
-1.13,0.17,-0.85,-0.02,0.02,0.01,1688393609.6123374
-1.17,0.14,-0.77,-0.02,0.02,0.02,1688393609.708277
-1.2,0.09,-0.78,-0.02,0.02,0.01,1688393609.7881944
-1.18,0.13,-0.81,-0.02,0.02,0.01,1688393609.868132
-1.18,-0.05,-0.88,-0.02,0.02,0.01,1688393609.9482186
-1.25,-0.16,-0.85,-0.02,0.02,0.01,1688393610.028276
