Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.19,0.03,-0.3,-0.01,0.0,0.01,1688738720.2546208
-0.2,0.17,-0.22,-0.0,0.0,0.01,1688738720.3346639
-0.15,0.06,-0.19,-0.01,0.0,0.01,1688738720.414645
-0.09,0.0,-0.24,-0.01,-0.0,0.01,1688738720.4946568
-0.18,-0.02,-0.27,-0.01,0.0,0.0,1688738720.574639
-0.21,-0.1,-0.27,-0.01,0.0,0.0,1688738720.6545603
0.08,-0.09,-0.47,-0.01,0.0,0.01,1688738720.7348323
0.2,-0.06,-0.66,-0.0,0.0,0.01,1688738720.8144999
0.25,-0.03,-0.52,-0.0,0.0,0.01,1688738720.894094
0.39,-0.04,-0.62,-0.0,0.0,0.01,1688738720.9747229
0.43,0.02,-0.63,-0.01,0.0,0.01,1688738721.0587177
0.29,0.04,-0.64,-0.0,0.01,0.01,1688738721.146395
-0.73,-0.31,-0.77,-0.0,0.0,0.0,1688738721.2146091
-1.72,-0.69,-1.02,-0.0,0.01,-0.01,1688738721.2987263
-1.89,-0.72,-1.0,-0.01,0.0,-0.0,1688738721.3947365
-2.11,-0.61,-0.82,-0.01,0.01,-0.01,1688738721.4867067
-1.78,-0.56,-0.81,-0.02,0.01,-0.01,1688738721.5665002
-1.84,-0.43,-0.75,-0.02,0.01,-0.0,1688738721.6506572
-1.58,-0.04,-0.84,-0.01,0.02,0.0,1688738721.7466962
-0.71,-0.16,-1.07,-0.01,0.02,0.0,1688738721.8386831
-0.82,-0.55,-1.0,-0.01,0.01,-0.0,1688738721.9227316
-1.36,-0.62,-0.6,-0.01,0.01,-0.01,1688738722.018704
-1.36,-0.32,-0.7,-0.02,0.02,-0.0,1688738722.1146686
-1.05,0.34,-0.57,-0.02,0.01,0.02,1688738722.2106798
-1.65,-0.17,-1.11,-0.02,0.02,0.02,1688738722.306643
-1.2,-0.38,-1.2,-0.01,0.01,0.02,1688738722.4027045
-1.47,-0.06,-0.76,-0.01,0.01,0.01,1688738722.4986794
-1.68,0.02,-0.63,-0.02,0.02,0.01,1688738722.5785422
-2.75,-0.46,-0.71,-0.01,0.03,-0.01,1688738722.6745672
-3.62,-1.56,-1.25,-0.01,0.01,-0.02,1688738722.76669
-2.76,-1.55,-1.51,0.01,0.0,-0.01,1688738722.8467486
-1.71,-1.56,-1.64,-0.0,0.01,-0.02,1688738722.9304972
-1.2,-1.27,-1.48,-0.01,0.02,-0.02,1688738723.0065258
-1.77,-1.26,-0.82,-0.01,0.01,-0.03,1688738723.0905654
-2.19,-1.54,-0.23,-0.02,0.01,-0.04,1688738723.1824331
