Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.29,-0.27,-0.9,-0.0,0.01,0.0,1688474144.050084
-0.25,-0.37,-0.9,0.0,0.01,0.0,1688474144.1299298
-0.19,-0.4,-0.95,0.0,0.01,-0.0,1688474144.2060244
-0.2,-0.45,-1.01,0.0,0.01,0.0,1688474144.2899728
-0.07,-0.55,-1.01,0.0,0.01,0.0,1688474144.3863144
0.01,-0.34,-0.87,0.01,0.01,0.0,1688474144.4820242
-0.18,-0.29,-0.83,0.0,0.01,-0.0,1688474144.5782382
-0.08,0.44,-0.78,0.0,0.0,0.0,1688474144.6700788
-0.1,0.48,-0.72,-0.0,0.01,0.01,1688474144.750231
-0.16,0.42,-0.65,-0.0,0.01,0.01,1688474144.8302312
-0.12,0.51,-0.73,-0.0,0.01,0.01,1688474144.9140704
0.1,0.25,-0.72,-0.0,0.01,0.01,1688474145.0059643
0.2,-0.09,-0.72,-0.0,0.01,0.0,1688474145.08604
0.2,-0.19,-0.7,0.0,0.01,0.0,1688474145.1659658
0.06,-0.22,-0.71,0.0,0.01,0.0,1688474145.2501261
0.11,-0.29,-0.78,0.0,0.01,0.0,1688474145.3259842
-0.17,-0.28,-0.79,-0.0,0.01,0.0,1688474145.4099762
-0.14,0.39,-0.74,-0.0,0.01,0.0,1688474145.4895298
0.07,0.61,-0.83,-0.0,0.01,0.0,1688474145.570306
0.22,0.42,-0.82,-0.0,0.01,0.01,1688474145.6621099
0.19,0.44,-0.7,-0.0,0.0,0.01,1688474145.7422404
0.19,-0.01,-0.8,0.0,0.01,0.0,1688474145.8259096
0.08,-0.36,-0.8,0.0,0.01,0.0,1688474145.922105
-0.01,-0.26,-0.84,0.0,0.01,0.0,1688474146.0181088
-0.12,-0.39,-0.84,0.0,0.01,0.0,1688474146.1101892
-0.33,-0.06,-0.83,0.0,0.01,-0.0,1688474146.1940794
0.0,0.35,-0.77,-0.0,0.0,0.01,1688474146.290058
0.03,0.39,-0.75,-0.01,0.01,0.01,1688474146.370089
0.22,0.31,-0.74,-0.01,0.01,0.01,1688474146.4660244
0.28,-0.05,-0.72,-0.01,0.01,0.01,1688474146.5459151
0.1,-0.23,-0.69,0.0,0.01,0.01,1688474146.6222258
0.01,-0.33,-0.73,-0.0,0.01,0.0,1688474146.7022448
0.07,-0.31,-0.83,0.0,0.01,0.0,1688474146.7858922
-0.24,-0.34,-1.0,0.01,0.01,-0.0,1688474146.8660157
-0.4,-0.28,-1.05,0.01,0.01,-0.01,1688474146.9582653
-0.48,0.29,-1.12,0.01,0.01,-0.0,1688474147.0420506
-0.1,0.55,-1.12,0.0,0.02,0.01,1688474147.1380794
0.25,0.62,-1.38,-0.0,0.03,0.02,1688474147.2343123
0.35,0.48,-1.33,-0.0,0.04,0.02,1688474147.3301907
0.28,-0.1,-1.01,0.0,0.03,0.01,1688474147.4263623
0.16,-0.32,-0.91,0.0,0.02,0.0,1688474147.5223277
-0.03,-0.34,-0.84,0.0,0.01,0.0,1688474147.6140287
-0.11,-0.34,-0.91,0.01,0.01,0.0,1688474147.6980367
-0.19,-0.49,-0.91,0.01,0.01,0.0,1688474147.777996
-0.32,-0.45,-0.91,0.01,0.01,-0.0,1688474147.8579998
-0.46,-0.32,-0.82,0.01,0.01,-0.0,1688474147.937995
-0.4,0.03,-0.79,0.0,0.01,-0.0,1688474148.0180254
-0.1,0.42,-0.78,0.0,0.01,0.01,1688474148.0980709
-0.05,0.49,-0.83,-0.0,0.01,0.01,1688474148.1780581
0.08,0.52,-0.99,-0.01,0.02,0.01,1688474148.2540672
0.28,0.5,-1.06,-0.0,0.02,0.01,1688474148.3222182
0.18,0.06,-0.96,0.0,0.01,0.01,1688474148.4019413
-0.11,-0.33,-1.31,0.01,0.01,0.0,1688474148.4819868
0.25,-0.6,-1.58,0.01,0.03,0.01,1688474148.578204
0.22,-0.71,-1.57,0.02,0.02,0.01,1688474148.6740413
0.14,-0.69,-1.39,0.02,0.02,0.0,1688474148.754264
0.07,-0.68,-1.37,0.02,0.02,0.0,1688474148.8502407
-0.24,-0.94,-1.44,0.03,0.02,-0.0,1688474148.9462318
-0.12,-0.95,-1.53,0.03,0.03,-0.01,1688474149.0420673
-0.23,-1.01,-1.5,0.03,0.02,-0.01,1688474149.1178918
-0.47,-0.76,-1.28,0.03,0.02,-0.01,1688474149.1982093
-0.06,0.36,-0.83,0.0,0.01,0.01,1688474149.2819881
0.04,0.35,-0.73,0.0,0.01,0.01,1688474149.3782406
0.02,0.44,-0.94,-0.0,0.01,0.01,1688474149.458207
0.0,0.26,-0.87,-0.01,0.01,0.01,1688474149.5541697
0.08,0.45,-0.76,-0.0,0.01,0.01,1688474149.634107
0.09,0.23,-0.75,-0.01,0.01,0.01,1688474149.7301483
0.16,0.06,-0.64,0.0,0.01,0.01,1688474149.8101788
0.0,-0.21,-0.66,0.01,0.01,0.0,1688474149.890003
-0.17,-0.47,-0.71,0.0,0.01,0.0,1688474149.9701898
-0.11,-0.37,-0.74,0.01,0.01,0.0,1688474150.050134
-0.2,-0.29,-0.73,0.01,0.0,-0.0,1688474150.1301973
-0.05,0.35,-0.67,0.0,0.01,0.01,1688474150.2101433
0.06,0.33,-0.72,0.0,0.01,0.01,1688474150.289938
0.29,0.34,-0.89,0.0,0.02,0.01,1688474150.370236
0.36,0.31,-0.84,0.0,0.02,0.01,1688474150.4660048
0.31,-0.08,-0.78,0.0,0.01,0.01,1688474150.546461
-0.02,-0.38,-0.66,0.01,0.01,0.0,1688474150.642133
-0.17,-0.3,-0.68,0.01,0.01,0.0,1688474150.7221153
-0.31,-0.26,-0.77,0.01,0.01,-0.0,1688474150.818162
-0.28,0.19,-0.66,0.01,0.01,0.0,1688474150.8979547
-0.09,0.31,-0.68,0.01,0.01,0.01,1688474150.9781663
0.04,0.23,-0.77,-0.0,0.01,0.01,1688474151.0581987
0.1,0.16,-0.65,0.0,0.01,0.01,1688474151.1340158
0.26,0.14,-0.7,0.0,0.01,0.01,1688474151.2181811
0.21,-0.26,-0.6,0.0,0.01,0.01,1688474151.2980745
0.02,-0.24,-0.53,0.01,0.0,0.0,1688474151.3779228
-0.29,-0.23,-0.63,0.01,0.01,0.0,1688474151.4579241
-0.27,-0.27,-0.62,0.01,0.01,-0.0,1688474151.538105
-0.24,0.02,-0.7,0.01,0.01,0.0,1688474151.6181064
-0.12,0.16,-0.67,0.0,0.01,0.0,1688474151.6981184
-0.04,0.34,-0.74,0.0,0.01,0.01,1688474151.7781212
0.11,0.22,-0.75,-0.0,0.01,0.01,1688474151.8576682
0.25,0.16,-0.83,0.0,0.01,0.01,1688474151.9378521
0.23,-0.09,-0.73,0.0,0.01,0.01,1688474152.0297287
0.1,-0.38,-0.59,0.01,0.01,0.0,1688474152.1136475
-0.03,-0.37,-0.65,0.01,0.01,0.0,1688474152.1937175
-0.23,-0.35,-0.69,0.01,0.01,-0.01,1688474152.2701604
-0.29,-0.37,-0.78,0.01,0.01,-0.01,1688474152.3541546
-0.44,0.04,-0.72,0.01,0.01,-0.0,1688474152.4461603
-0.1,0.35,-0.75,0.0,0.01,0.01,1688474152.530024
-0.12,0.31,-0.71,0.0,0.01,0.01,1688474152.6101115
0.04,0.39,-0.7,0.0,0.01,0.01,1688474152.6861932
0.21,0.39,-0.71,0.0,0.0,0.01,1688474152.7658913
0.37,0.18,-0.71,0.0,0.01,0.01,1688474152.834139
0.17,-0.22,-0.66,0.01,0.01,0.01,1688474152.9139018
-0.11,-0.35,-0.76,0.01,0.01,0.0,1688474152.9944384
-0.21,-0.32,-0.85,0.01,0.01,0.0,1688474153.090153
-0.17,-0.52,-0.82,0.01,0.01,-0.0,1688474153.1701891
-0.36,-0.07,-0.82,0.01,0.01,-0.0,1688474153.250244
-0.09,0.28,-0.73,0.0,0.01,0.01,1688474153.3302078
0.03,0.41,-0.79,0.0,0.01,0.01,1688474153.4101684
0.09,0.3,-0.8,-0.0,0.01,0.01,1688474153.4902227
0.17,0.2,-0.83,-0.0,0.01,0.01,1688474153.5658703
0.38,0.09,-0.77,-0.0,0.01,0.01,1688474153.6340234
0.27,-0.24,-0.71,0.0,0.01,0.0,1688474153.7141442
0.11,-0.25,-0.62,0.0,0.01,0.0,1688474153.7941823
0.02,-0.49,-0.69,0.0,0.01,0.0,1688474153.8741767
-0.11,-0.3,-0.71,0.01,0.01,0.0,1688474153.9536607
-0.05,-0.42,-0.69,0.01,0.01,0.01,1688474154.0336196
-0.1,-0.14,-0.68,0.01,0.01,0.0,1688474154.114124
