Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.0,-0.04,-0.31,-0.01,-0.0,-0.01,1688654912.4350739
-0.04,-0.02,-0.27,-0.02,-0.0,-0.01,1688654912.5190246
-0.1,-0.03,-0.31,-0.01,0.0,-0.01,1688654912.6153524
0.04,-0.05,-0.33,-0.02,-0.0,-0.01,1688654912.7110217
-0.04,-0.19,-0.34,-0.02,-0.0,-0.01,1688654912.8069675
-0.15,-0.55,-0.81,-0.01,0.01,-0.02,1688654912.9027767
-0.11,-0.94,-0.92,-0.0,0.01,-0.03,1688654912.9989755
-0.38,-1.22,-1.14,0.01,0.01,-0.04,1688654913.0790877
-0.57,-1.27,-1.17,0.01,0.01,-0.04,1688654913.171062
-0.6,-0.54,-1.18,0.0,0.01,-0.02,1688654913.2548559
0.02,0.95,-0.92,-0.01,0.01,-0.0,1688654913.3510869
0.19,0.77,-0.77,-0.02,0.01,0.0,1688654913.4470274
-0.09,0.83,-0.66,-0.02,0.01,-0.0,1688654913.5431087
0.13,0.49,-0.69,-0.02,0.0,-0.01,1688654913.6390755
-0.18,0.34,-0.69,-0.02,0.0,-0.01,1688654913.735111
-0.7,-0.54,-1.0,-0.01,0.01,-0.01,1688654913.8310914
-0.36,-1.52,-1.26,-0.0,0.02,-0.03,1688654913.9270718
-0.12,-1.54,-1.33,0.0,0.01,-0.03,1688654914.0190876
0.22,-1.47,-1.26,0.01,0.02,-0.03,1688654914.1030226
0.32,-0.94,-0.98,0.0,0.02,-0.02,1688654914.1989202
0.28,0.18,-0.54,-0.01,0.01,-0.01,1688654914.2790532
0.22,0.52,-0.62,-0.02,-0.0,-0.0,1688654914.374992
0.04,0.46,-0.59,-0.02,0.0,-0.01,1688654914.4550803
-0.51,-0.31,-0.72,-0.01,0.0,-0.01,1688654914.5510097
-0.23,-1.57,-1.29,0.0,0.01,-0.03,1688654914.6471117
0.37,-1.84,-1.44,0.0,0.02,-0.03,1688654914.7431798
0.6,-1.4,-1.29,0.01,0.02,-0.02,1688654914.8390994
0.61,-0.74,-0.9,0.01,0.01,-0.01,1688654914.9350784
0.39,-0.19,-0.59,0.0,0.01,-0.0,1688654915.031013
0.56,0.18,-0.7,-0.0,0.01,0.0,1688654915.1229932
-0.12,0.32,-0.5,-0.01,0.0,-0.01,1688654915.2030656
-0.11,0.42,-0.62,-0.01,0.0,-0.01,1688654915.2870696
-0.53,0.11,-0.66,-0.01,-0.0,-0.01,1688654915.378993
-0.35,-0.95,-0.69,-0.01,0.01,-0.02,1688654915.4629889
0.57,-0.98,-1.05,0.01,0.01,-0.02,1688654915.5588722
1.13,-0.46,-1.01,0.0,0.02,0.0,1688654915.6509016
0.85,0.31,-1.02,-0.01,0.03,0.01,1688654915.7308295
-0.16,0.37,-0.68,-0.01,0.01,-0.01,1688654915.8148637
-0.35,0.15,-0.56,-0.01,-0.0,-0.01,1688654915.9107919
-0.19,-1.0,-0.71,-0.01,0.0,-0.02,1688654916.0069842
0.47,-1.45,-1.04,0.01,0.02,-0.02,1688654916.0990183
0.73,-1.68,-1.33,0.02,0.02,-0.01,1688654916.1831372
0.28,-1.73,-1.4,0.04,0.02,-0.03,1688654916.2790701
-0.19,-1.39,-1.0,0.04,0.01,-0.04,1688654916.3748024
-0.01,-0.02,-0.34,-0.01,-0.0,-0.01,1688654916.4709978
-0.03,-0.02,-0.31,-0.01,-0.0,-0.01,1688654916.566983
0.01,-0.02,-0.33,-0.01,-0.0,-0.01,1688654916.642899
