Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.05,-0.12,-0.42,-0.01,-0.0,-0.02,1688655196.1629136
0.03,-0.12,-0.41,-0.01,-0.0,-0.02,1688655196.243003
-0.01,-0.07,-0.43,-0.01,-0.0,-0.02,1688655196.3229353
0.08,0.08,-0.41,-0.01,-0.01,-0.02,1688655196.3989785
-0.02,-0.08,-0.39,-0.01,-0.0,-0.02,1688655196.466919
0.11,0.01,-0.36,-0.01,-0.0,-0.02,1688655196.5469656
0.08,-0.04,-0.41,-0.01,-0.0,-0.02,1688655196.6230824
0.0,0.02,-0.42,-0.01,-0.0,-0.02,1688655196.7073252
-0.03,-0.07,-0.37,-0.01,0.0,-0.02,1688655196.7872503
0.04,-0.1,-0.51,-0.01,0.0,-0.02,1688655196.867019
0.13,-0.24,-0.47,-0.01,-0.0,-0.02,1688655196.9471788
-0.1,-0.58,-0.47,-0.0,-0.0,-0.03,1688655197.0275881
0.02,-0.49,-0.5,-0.01,0.0,-0.02,1688655197.1071105
-0.06,0.02,-0.55,-0.01,0.01,-0.01,1688655197.1871321
-0.03,0.28,-0.57,-0.02,0.01,-0.01,1688655197.2671585
0.04,0.21,-0.49,-0.02,0.0,-0.01,1688655197.34695
-0.19,0.5,-0.93,-0.03,0.01,-0.0,1688655197.4469476
-0.12,-0.78,-0.9,-0.01,0.01,-0.03,1688655197.539135
0.11,-1.09,-1.08,-0.01,0.02,-0.04,1688655197.6190374
0.17,-1.0,-1.13,0.0,0.02,-0.04,1688655197.6990113
0.28,-1.0,-0.97,0.0,0.02,-0.03,1688655197.7788167
0.24,-0.66,-0.72,-0.01,0.01,-0.02,1688655197.8631208
0.02,-0.34,-0.45,-0.01,0.0,-0.02,1688655197.9591722
0.2,-0.37,-0.54,-0.01,0.01,-0.02,1688655198.0510056
0.34,-0.09,-0.61,-0.01,0.01,-0.01,1688655198.1311383
1.37,-0.05,-1.48,-0.01,0.05,0.01,1688655198.2151258
0.94,-0.07,-1.33,0.0,0.05,0.0,1688655198.3112442
0.32,-0.12,-1.05,-0.0,0.03,-0.01,1688655198.4071305
-0.41,-0.07,-0.65,-0.01,0.01,-0.02,1688655198.5029705
-0.47,0.0,-0.64,-0.01,0.01,-0.02,1688655198.5949693
-0.36,-0.14,-0.49,-0.01,0.0,-0.02,1688655198.6749825
-0.15,0.25,-0.44,-0.01,0.01,-0.02,1688655198.759121
0.06,0.3,-0.61,-0.02,0.01,-0.01,1688655198.8509312
0.47,-0.35,-0.75,-0.01,0.02,-0.02,1688655198.9311228
0.52,-0.53,-0.79,-0.01,0.02,-0.02,1688655199.0108962
0.55,-0.38,-0.82,-0.01,0.02,-0.02,1688655199.095014
1.07,-0.19,-1.08,-0.01,0.03,0.0,1688655199.1911738
0.72,-0.08,-0.77,-0.01,0.02,-0.01,1688655199.287157
0.53,-0.19,-0.89,-0.01,0.03,-0.01,1688655199.3791523
-0.13,-0.2,-0.47,-0.01,0.01,-0.02,1688655199.463155
