Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.01,0.08,-0.18,-0.01,-0.0,0.0,1688474627.198154
-0.07,0.15,-0.19,-0.01,-0.0,0.0,1688474627.2661586
-0.01,0.11,-0.15,-0.01,-0.0,0.0,1688474627.3460822
-0.06,0.18,-0.25,-0.01,-0.0,0.0,1688474627.4219124
0.07,-0.07,-0.67,-0.01,0.0,-0.0,1688474627.4860785
-0.08,-0.27,-1.0,-0.0,0.01,0.0,1688474627.5539758
0.1,-0.51,-1.15,0.0,0.01,-0.0,1688474627.6341488
0.19,-0.44,-1.05,0.0,0.01,0.0,1688474627.714245
0.26,-0.49,-1.06,0.0,0.01,0.0,1688474627.794244
-0.03,0.1,-1.04,-0.0,0.0,0.0,1688474627.8742576
0.08,0.63,-1.0,-0.01,0.01,0.01,1688474627.954237
0.17,0.88,-1.42,-0.01,0.04,0.02,1688474628.0343065
0.7,0.21,-1.66,-0.01,0.05,0.01,1688474628.114267
0.09,-0.82,-1.74,0.0,0.03,-0.01,1688474628.1900811
0.25,-0.86,-1.93,0.01,0.03,-0.01,1688474628.2580283
-0.15,-0.84,-1.82,0.02,0.03,-0.01,1688474628.333972
-0.34,-0.73,-1.56,0.02,0.02,-0.01,1688474628.4022808
-0.46,-0.17,-1.28,0.01,0.01,-0.01,1688474628.4820383
0.19,0.52,-1.13,-0.01,0.02,0.01,1688474628.5618277
0.17,0.51,-1.01,-0.01,0.01,0.01,1688474628.6422458
0.72,0.27,-1.52,-0.01,0.04,0.01,1688474628.722227
0.42,-0.73,-1.73,0.0,0.04,-0.01,1688474628.8062413
0.12,-0.62,-1.5,0.01,0.02,-0.0,1688474628.9022586
0.02,-0.88,-1.74,0.02,0.04,-0.01,1688474628.9982789
0.12,-0.73,-1.68,0.03,0.04,-0.01,1688474629.0940874
0.29,-0.81,-1.63,0.03,0.04,-0.01,1688474629.1901655
0.26,-0.68,-1.43,0.03,0.03,-0.01,1688474629.282102
0.71,-0.43,-1.49,0.03,0.04,0.01,1688474629.3622313
0.61,0.26,-1.52,0.02,0.04,0.02,1688474629.4420469
0.13,0.48,-1.23,0.01,0.02,0.01,1688474629.5221193
0.06,0.53,-1.24,0.0,0.02,0.01,1688474629.6020508
0.0,0.62,-1.25,-0.01,0.02,0.01,1688474629.6819863
0.44,0.18,-1.39,-0.01,0.04,0.0,1688474629.766236
-0.12,-0.58,-1.35,0.01,0.03,-0.01,1688474629.8622513
-0.12,-0.85,-1.61,0.02,0.03,-0.01,1688474629.9582462
0.3,-0.82,-1.83,0.03,0.04,-0.0,1688474630.054217
0.49,-0.79,-1.89,0.03,0.05,0.0,1688474630.1462448
0.24,-0.7,-1.58,0.03,0.03,0.0,1688474630.2302058
0.2,-0.72,-1.49,0.03,0.03,0.0,1688474630.3222098
0.04,-0.27,-1.25,0.02,0.02,0.0,1688474630.402223
-0.07,0.38,-1.11,0.01,0.02,0.01,1688474630.4862154
-0.06,0.43,-1.13,0.01,0.02,0.01,1688474630.5780823
-0.03,0.42,-1.11,-0.01,0.02,0.01,1688474630.6622472
0.23,0.62,-1.56,-0.01,0.04,0.02,1688474630.7379532
0.51,0.28,-1.26,-0.01,0.02,0.01,1688474630.8180766
0.04,-0.5,-0.92,-0.01,0.02,0.0,1688474630.901801
-0.02,-0.62,-1.25,0.01,0.02,-0.0,1688474630.994118
0.03,-0.8,-1.54,0.02,0.03,-0.01,1688474631.0819082
0.17,-0.9,-1.71,0.03,0.04,-0.01,1688474631.1581914
0.29,-0.84,-1.81,0.04,0.05,-0.0,1688474631.2503567
0.44,-0.97,-1.84,0.04,0.05,-0.0,1688474631.3302028
0.42,-0.89,-1.81,0.04,0.05,0.0,1688474631.4100668
0.32,-0.91,-1.71,0.04,0.05,-0.0,1688474631.4943833
0.27,-0.78,-1.51,0.04,0.04,-0.0,1688474631.5900683
0.17,-0.69,-1.39,0.04,0.04,-0.0,1688474631.6862056
0.24,0.17,-0.93,0.02,0.03,0.02,1688474631.7820342
-0.04,0.27,-0.85,0.01,0.01,0.01,1688474631.8781853
0.01,0.35,-0.94,0.01,0.01,0.01,1688474631.9742465
-0.04,0.41,-1.04,-0.0,0.02,0.01,1688474632.0538538
-0.02,0.47,-1.11,-0.01,0.02,0.01,1688474632.1501844
0.02,-0.3,-1.01,-0.0,0.02,0.0,1688474632.2300432
-0.24,-0.71,-1.22,0.01,0.02,-0.01,1688474632.3260176
0.05,-0.86,-1.64,0.02,0.04,-0.01,1688474632.4022088
0.27,-0.8,-1.75,0.03,0.04,-0.01,1688474632.4821005
0.26,-0.91,-1.63,0.03,0.04,-0.01,1688474632.562043
0.3,-0.77,-1.47,0.03,0.04,-0.0,1688474632.6460276
0.16,-0.68,-1.34,0.03,0.03,-0.0,1688474632.742194
0.2,-0.38,-1.03,0.02,0.03,0.01,1688474632.838179
0.34,-0.26,-0.92,0.01,0.03,0.01,1688474632.9301345
0.01,0.33,-0.92,0.01,0.02,0.01,1688474633.0141256
-0.03,0.35,-0.92,0.01,0.01,0.01,1688474633.1098208
0.03,0.41,-1.01,0.0,0.01,0.01,1688474633.2022052
-0.13,0.56,-1.38,0.0,0.02,0.01,1688474633.2861874
-0.27,0.55,-1.29,0.01,0.02,0.01,1688474633.3621557
-0.53,-0.55,-1.48,0.02,0.02,-0.01,1688474633.442194
-0.19,-0.82,-1.53,0.02,0.03,-0.01,1688474633.5261588
0.14,-0.72,-1.37,0.02,0.03,-0.01,1688474633.6061149
0.2,-0.63,-1.31,0.03,0.03,-0.0,1688474633.686113
0.2,-0.62,-1.35,0.03,0.03,0.0,1688474633.7658274
0.23,-0.59,-1.18,0.03,0.03,0.0,1688474633.8420742
0.17,-0.54,-1.15,0.03,0.03,-0.0,1688474633.9258773
0.31,-0.35,-0.96,0.03,0.03,0.01,1688474634.0223987
0.0,0.17,-0.62,0.01,0.01,0.01,1688474634.1181722
-0.02,0.32,-0.9,0.01,0.01,0.01,1688474634.2103488
-0.06,0.74,-1.52,0.0,0.04,0.02,1688474634.2945018
-0.1,0.68,-1.35,-0.01,0.04,0.02,1688474634.3902142
0.72,0.15,-1.59,-0.01,0.05,0.01,1688474634.4861877
0.01,-0.75,-1.41,0.0,0.02,-0.0,1688474634.5821486
0.08,-0.51,-1.23,0.01,0.02,0.0,1688474634.6621978
-0.31,-0.6,-1.07,0.01,0.02,-0.01,1688474634.7581418
-0.22,0.49,-0.96,0.01,0.02,0.01,1688474634.8381062
0.02,0.66,-1.31,-0.01,0.04,0.02,1688474634.9341903
0.55,0.18,-1.41,-0.01,0.05,0.01,1688474635.010102
0.13,-0.69,-1.54,-0.01,0.04,-0.01,1688474635.09391
0.03,-0.63,-1.32,0.0,0.02,-0.0,1688474635.1742287
0.12,-0.54,-1.06,0.01,0.02,0.0,1688474635.2661173
0.02,-0.48,-0.9,0.02,0.02,0.0,1688474635.3501365
0.09,-0.37,-0.81,0.02,0.02,0.0,1688474635.4459858
0.13,-0.41,-0.79,0.01,0.02,0.0,1688474635.5381215
-0.03,0.14,-0.68,0.01,0.01,0.01,1688474635.6220138
0.1,0.39,-0.88,0.01,0.01,0.01,1688474635.7181177
-0.05,0.64,-1.25,-0.01,0.02,0.01,1688474635.7978768
0.09,0.67,-1.34,-0.01,0.03,0.02,1688474635.8779407
0.74,0.04,-1.7,-0.01,0.06,0.01,1688474635.9539773
0.78,-0.52,-2.04,-0.01,0.07,-0.0,1688474636.0338535
0.07,-0.77,-1.72,-0.0,0.04,-0.01,1688474636.122197
0.03,-0.46,-1.4,0.01,0.02,0.0,1688474636.2182183
0.03,-0.58,-1.31,0.02,0.02,-0.01,1688474636.3100605
-0.34,-0.01,-1.0,0.01,0.01,-0.01,1688474636.3899515
0.11,0.57,-1.08,0.01,0.02,0.01,1688474636.4695947
-0.16,0.53,-1.24,-0.01,0.04,0.02,1688474636.5495164
-0.02,0.52,-1.12,-0.01,0.04,0.03,1688474636.6298652
0.54,0.32,-1.63,-0.02,0.07,0.02,1688474636.7099912
0.66,-0.45,-1.99,-0.02,0.07,-0.0,1688474636.7900963
0.2,-0.69,-1.71,-0.01,0.04,-0.01,1688474636.8699906
0.16,-0.62,-1.52,-0.0,0.03,-0.0,1688474636.9659572
0.14,-0.66,-1.45,0.01,0.03,-0.0,1688474637.0459762
0.0,-0.77,-1.57,0.01,0.02,-0.01,1688474637.122126
0.03,-0.69,-1.41,0.02,0.02,-0.0,1688474637.2022731
-0.05,-0.52,-1.14,0.02,0.02,-0.0,1688474637.285913
