Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.07,0.02,-0.25,-0.0,-0.0,0.01,1688474762.8261125
-0.06,0.03,-0.28,-0.0,-0.0,0.01,1688474762.918199
-0.01,0.07,-0.24,-0.0,-0.0,0.01,1688474763.0022497
-0.02,-0.01,-0.33,-0.01,-0.0,0.01,1688474763.098249
0.13,-0.09,-0.5,-0.0,0.0,0.0,1688474763.190129
0.18,-0.58,-0.87,0.0,0.02,-0.0,1688474763.2781768
0.19,-0.71,-1.23,0.01,0.02,-0.0,1688474763.3662183
0.15,-0.56,-1.05,0.01,0.01,0.0,1688474763.4502242
-0.46,0.24,-1.22,0.01,0.01,0.0,1688474763.5302548
-0.14,0.82,-1.28,-0.01,0.02,0.02,1688474763.6102328
0.02,0.63,-1.41,-0.01,0.04,0.02,1688474763.6902673
0.94,-0.08,-1.81,0.0,0.05,0.01,1688474763.77025
0.81,-0.4,-1.7,0.01,0.04,0.0,1688474763.8500605
0.68,-0.88,-1.81,0.02,0.05,-0.01,1688474763.9302006
-0.19,-0.9,-1.48,0.02,0.03,-0.01,1688474764.010103
-0.59,0.01,-1.11,0.01,0.02,-0.0,1688474764.0902226
0.03,0.59,-1.03,-0.01,0.02,0.02,1688474764.1700168
0.14,0.53,-1.24,-0.02,0.04,0.03,1688474764.2500823
1.01,-0.06,-1.52,-0.0,0.05,0.01,1688474764.3302379
0.35,-0.74,-1.46,0.01,0.04,-0.0,1688474764.4102614
0.15,-0.77,-1.39,0.02,0.03,-0.0,1688474764.486263
-0.15,-0.76,-1.24,0.02,0.02,-0.01,1688474764.5542748
-0.51,-0.18,-1.06,0.01,0.02,-0.0,1688474764.6341164
0.17,0.62,-1.2,-0.01,0.02,0.02,1688474764.7138405
0.01,0.6,-1.18,-0.01,0.03,0.02,1688474764.793838
0.52,0.65,-1.32,-0.02,0.04,0.02,1688474764.8740814
0.74,-0.4,-1.46,-0.0,0.04,0.0,1688474764.9542563
0.18,-0.72,-1.33,0.0,0.03,-0.01,1688474765.0340898
0.17,-0.8,-1.36,0.01,0.03,-0.01,1688474765.1101568
0.24,-0.85,-1.44,0.02,0.04,-0.01,1688474765.1900675
0.1,-1.04,-1.57,0.03,0.04,-0.01,1688474765.258093
0.06,-0.94,-1.47,0.03,0.04,-0.01,1688474765.3380654
-0.37,-0.65,-1.28,0.03,0.03,-0.01,1688474765.4181173
-0.27,0.47,-1.32,0.01,0.03,0.01,1688474765.498022
0.07,0.66,-1.34,0.01,0.04,0.02,1688474765.5778687
0.08,0.68,-1.37,0.0,0.04,0.02,1688474765.6578739
0.6,0.6,-1.52,-0.01,0.05,0.02,1688474765.7380793
0.99,-0.26,-1.78,0.01,0.06,0.01,1688474765.8180864
0.83,-0.86,-1.83,0.02,0.06,-0.0,1688474765.8981676
0.18,-1.1,-1.61,0.02,0.04,-0.01,1688474765.9742396
-0.14,-1.05,-1.51,0.02,0.04,-0.01,1688474766.0418901
-0.52,-0.56,-1.36,0.02,0.02,-0.01,1688474766.1218247
-0.38,0.63,-1.31,0.01,0.02,0.01,1688474766.201714
-0.12,0.57,-1.18,-0.0,0.02,0.01,1688474766.2821999
0.23,0.85,-1.3,-0.01,0.03,0.02,1688474766.3782077
0.8,0.18,-1.32,-0.01,0.04,0.01,1688474766.4581037
0.32,-0.59,-1.33,0.01,0.03,-0.0,1688474766.554169
-0.05,-0.68,-1.23,0.02,0.03,-0.01,1688474766.6301966
-0.32,-0.5,-1.0,0.02,0.02,-0.01,1688474766.7142117
-0.42,0.18,-1.01,0.01,0.02,0.0,1688474766.7941718
-0.04,0.57,-1.04,-0.0,0.02,0.01,1688474766.8902135
0.23,0.73,-1.26,-0.01,0.03,0.02,1688474766.9701998
0.95,0.45,-1.71,-0.01,0.05,0.01,1688474767.066174
0.71,-0.72,-1.8,0.0,0.04,-0.01,1688474767.1462297
0.35,-0.87,-1.68,0.0,0.03,-0.0,1688474767.2421887
-0.19,-0.72,-1.29,0.02,0.02,-0.01,1688474767.322194
-0.45,-0.48,-1.18,0.01,0.01,-0.01,1688474767.402441
-0.63,0.4,-1.47,0.01,0.01,-0.0,1688474767.4822006
-0.4,0.5,-1.33,0.0,0.01,0.0,1688474767.5621924
-0.23,1.1,-1.69,-0.01,0.03,0.02,1688474767.6581275
0.34,0.71,-1.54,-0.02,0.04,0.02,1688474767.7381856
0.81,0.04,-1.61,-0.01,0.05,0.01,1688474767.834185
0.7,-0.51,-1.61,-0.0,0.04,0.0,1688474767.9142485
0.25,-0.75,-1.44,0.01,0.03,-0.0,1688474768.010202
-0.04,-1.0,-1.45,0.02,0.02,-0.0,1688474768.086079
-0.39,-0.65,-1.31,0.02,0.01,-0.01,1688474768.1701865
-0.33,0.23,-1.25,0.01,0.02,0.01,1688474768.250271
0.0,0.53,-1.21,-0.0,0.03,0.02,1688474768.3303337
0.34,0.65,-1.23,-0.01,0.03,0.02,1688474768.4142134
0.25,0.55,-1.19,-0.01,0.04,0.02,1688474768.5060294
0.73,-0.11,-1.42,-0.01,0.04,0.01,1688474768.586153
0.4,-0.55,-1.42,0.01,0.04,0.0,1688474768.6659129
0.45,-0.71,-1.41,0.01,0.04,-0.0,1688474768.7421567
0.12,-0.82,-1.33,0.01,0.04,-0.01,1688474768.8261187
0.11,-0.78,-1.25,0.02,0.03,-0.01,1688474768.9061387
0.18,-0.51,-1.03,0.01,0.04,-0.0,1688474768.986079
0.35,0.15,-0.95,0.0,0.04,0.02,1688474769.0656557
0.16,0.37,-0.79,-0.01,0.03,0.02,1688474769.1459038
0.1,0.68,-1.03,-0.01,0.04,0.02,1688474769.2260637
-0.11,0.53,-0.96,-0.01,0.03,0.02,1688474769.3065178
-0.27,0.49,-1.16,-0.01,0.03,0.02,1688474769.4023583
-0.48,0.1,-1.18,-0.01,0.02,0.01,1688474769.4861844
-0.53,-0.3,-1.36,-0.0,0.02,0.0,1688474769.5821543
-0.03,-0.76,-1.52,0.0,0.03,-0.01,1688474769.6745322
0.36,-0.6,-1.48,0.02,0.04,-0.01,1688474769.7541835
0.44,-0.69,-1.38,0.02,0.04,-0.0,1688474769.8341246
0.47,-0.74,-1.31,0.01,0.04,-0.0,1688474769.9183745
0.37,-0.78,-1.2,0.01,0.04,-0.0,1688474770.0100253
0.13,-0.76,-1.12,0.02,0.03,-0.01,1688474770.0942807
-0.44,-0.35,-1.03,0.02,0.02,-0.01,1688474770.1741629
-0.1,0.59,-1.18,0.01,0.03,0.02,1688474770.2659254
0.23,0.72,-1.3,-0.01,0.04,0.02,1688474770.3463097
0.4,0.72,-1.38,-0.01,0.05,0.03,1688474770.4303033
0.9,0.0,-1.5,0.0,0.06,0.01,1688474770.5262868
0.32,-0.81,-1.62,0.02,0.05,-0.01,1688474770.6181443
0.0,-0.87,-1.39,0.02,0.04,-0.01,1688474770.7021484
0.11,-0.95,-1.43,0.02,0.04,-0.01,1688474770.794163
-0.48,-0.6,-1.37,0.02,0.03,-0.01,1688474770.8780587
-0.19,0.22,-1.22,0.01,0.03,0.01,1688474770.9742043
0.16,0.54,-1.19,-0.0,0.03,0.02,1688474771.0701487
0.13,0.68,-1.34,-0.01,0.04,0.03,1688474771.1661444
-0.2,-0.02,-1.1,0.0,0.02,0.01,1688474771.2581332
-0.46,0.04,-1.32,0.0,0.03,0.01,1688474771.3381782
-0.56,0.39,-1.48,-0.0,0.04,0.02,1688474771.418125
-0.5,0.73,-1.66,-0.01,0.05,0.03,1688474771.5021427
-0.32,0.74,-1.32,-0.02,0.04,0.03,1688474771.598111
-0.07,-0.84,-1.58,-0.0,0.05,-0.01,1688474771.690113
0.18,-0.83,-1.53,0.01,0.04,-0.01,1688474771.7740889
0.35,-1.0,-1.82,0.02,0.05,-0.01,1688474771.866103
0.36,-0.97,-1.65,0.02,0.04,-0.01,1688474771.950306
0.18,-0.92,-1.52,0.02,0.04,-0.01,1688474772.046298
0.4,-0.82,-1.5,0.03,0.05,-0.0,1688474772.142313
0.23,-0.63,-1.27,0.01,0.04,0.0,1688474772.2382925
-0.09,0.38,-0.99,-0.0,0.03,0.02,1688474772.3341732
-0.08,0.59,-1.02,-0.01,0.03,0.02,1688474772.4260764
0.45,0.07,-1.52,-0.0,0.07,0.01,1688474772.506107
0.37,-0.77,-1.41,0.01,0.05,-0.01,1688474772.58604
0.21,-0.76,-1.31,0.02,0.04,-0.01,1688474772.6660814
0.15,-0.66,-1.13,0.02,0.04,-0.01,1688474772.7500734
-0.38,-0.3,-0.89,0.02,0.03,-0.0,1688474772.846082
