Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.38,-0.14,0.37,-0.01,-0.02,-0.01,1688644050.8056602
-0.39,-0.08,0.38,-0.01,-0.02,-0.0,1688644050.9015095
-0.36,-0.03,0.39,-0.0,-0.02,-0.0,1688644050.9975066
-0.31,0.03,0.29,-0.01,-0.02,-0.0,1688644051.0895998
-0.17,-0.08,-0.46,-0.01,0.01,-0.01,1688644051.1695297
0.4,-0.11,-0.73,-0.01,0.01,-0.01,1688644051.2534823
0.37,-0.14,-0.71,-0.01,0.01,-0.01,1688644051.349404
0.0,-0.14,-0.5,-0.01,0.01,-0.01,1688644051.4453304
-0.61,-0.06,-0.87,-0.02,0.01,-0.0,1688644051.5414717
0.18,-0.17,-0.48,-0.01,0.01,-0.01,1688644051.6375034
-0.22,-0.11,-0.58,-0.01,0.01,-0.01,1688644051.7335196
0.58,0.18,-1.08,-0.01,0.03,-0.01,1688644051.8253758
0.23,-0.65,-1.04,-0.01,0.03,-0.01,1688644051.9094226
-0.33,-0.06,-0.68,-0.01,0.01,-0.01,1688644051.989053
0.42,0.05,-0.91,-0.01,0.03,-0.01,1688644052.069298
0.49,-0.34,-1.06,-0.0,0.03,-0.01,1688644052.1494982
-0.01,0.02,-0.84,-0.0,0.02,-0.01,1688644052.2414074
0.2,-0.08,-0.55,-0.01,0.01,-0.01,1688644052.3252575
-0.13,-0.22,-0.5,-0.01,0.01,-0.02,1688644052.40528
-0.16,-0.06,-0.43,-0.01,0.01,-0.01,1688644052.5015101
-0.4,0.03,-0.48,-0.01,0.01,-0.01,1688644052.5974123
0.16,-0.16,-0.41,-0.01,0.01,-0.01,1688644052.693286
-0.1,-0.12,-0.36,-0.01,0.0,-0.01,1688644052.7892673
0.15,0.2,-0.34,-0.01,0.01,-0.01,1688644052.8854604
0.07,-0.23,-0.44,-0.01,0.01,-0.01,1688644052.9814785
-0.26,-0.08,-0.46,-0.02,0.01,-0.01,1688644053.0774617
0.18,-0.12,-0.4,-0.01,0.01,-0.01,1688644053.1734834
-0.25,-0.14,-0.35,-0.01,0.01,-0.02,1688644053.2654161
-0.09,0.03,-0.53,-0.02,0.01,-0.01,1688644053.3494854
0.22,-0.28,-0.54,-0.01,0.01,-0.01,1688644053.4454503
0.03,-0.1,-0.36,-0.01,0.0,-0.02,1688644053.5414677
-0.1,-0.14,-0.39,-0.02,0.01,-0.01,1688644053.6374645
0.19,-0.23,-0.44,-0.01,0.01,-0.01,1688644053.7174318
-0.03,-0.07,-0.3,-0.01,0.01,-0.01,1688644053.8094928
-0.07,-0.06,-0.38,-0.01,0.01,-0.01,1688644053.8932416
0.28,-0.19,-0.45,-0.01,0.0,-0.01,1688644053.9730952
-0.09,-0.26,-0.46,-0.01,0.01,-0.02,1688644054.0488427
-0.1,-0.09,-0.48,-0.01,0.01,-0.01,1688644054.129396
0.07,0.01,-0.51,-0.01,0.01,-0.01,1688644054.2134893
0.04,-0.36,-0.47,-0.01,0.01,-0.01,1688644054.3094516
-0.12,-0.11,-0.39,-0.01,0.01,-0.01,1688644054.4054976
0.07,-0.01,-0.51,-0.01,0.01,-0.01,1688644054.5014768
0.1,-0.27,-0.54,-0.0,0.01,-0.02,1688644054.5934944
-0.13,-0.05,-0.47,-0.0,0.01,-0.02,1688644054.6772268
0.22,0.04,-0.66,-0.0,0.01,-0.0,1688644054.7732995
0.24,-0.31,-0.62,-0.0,0.02,-0.01,1688644054.8695314
-0.11,-0.06,-0.5,-0.0,0.01,-0.02,1688644054.9654412
0.13,-0.15,-0.51,-0.01,0.01,-0.01,1688644055.0574648
-0.01,-0.11,-0.51,-0.01,0.01,-0.02,1688644055.1413217
-0.07,-0.01,-0.42,-0.01,0.01,-0.01,1688644055.2374783
0.16,0.0,-0.53,-0.01,0.01,-0.01,1688644055.3332665
-0.07,-0.1,-0.58,-0.01,0.01,-0.01,1688644055.4292698
0.03,-0.01,-0.49,-0.01,0.01,-0.01,1688644055.5252695
0.26,-0.16,-0.54,-0.01,0.01,-0.01,1688644055.6212661
-0.03,0.0,-0.37,-0.01,0.01,-0.01,1688644055.7174008
0.0,-0.19,-0.48,-0.02,0.01,-0.01,1688644055.7934115
0.18,-0.14,-0.47,-0.01,0.01,-0.01,1688644055.8933156
0.02,-0.09,-0.36,-0.01,0.01,-0.01,1688644055.9694235
-0.07,-0.06,-0.37,-0.01,0.01,-0.01,1688644056.037396
0.05,-0.13,-0.39,-0.01,0.01,-0.01,1688644056.117095
0.03,-0.27,-0.47,-0.01,0.0,-0.01,1688644056.1969879
0.03,-0.05,-0.41,-0.01,0.01,-0.01,1688644056.277272
0.12,-0.15,-0.37,-0.01,0.01,-0.01,1688644056.3531532
0.13,-0.24,-0.38,-0.01,0.0,-0.01,1688644056.4373195
-0.03,-0.13,-0.4,-0.01,0.01,-0.01,1688644056.517108
0.03,-0.19,-0.32,-0.01,0.0,-0.01,1688644056.5969875
0.05,-0.27,-0.39,-0.01,0.01,-0.01,1688644056.6769829
-0.2,-0.1,-0.43,-0.01,0.01,-0.01,1688644056.757389
0.0,-0.08,-0.39,-0.01,0.01,-0.01,1688644056.8370697
0.19,-0.22,-0.48,-0.01,0.01,-0.01,1688644056.916981
-0.08,-0.28,-0.44,-0.01,0.01,-0.01,1688644056.9970493
-0.04,-0.12,-0.45,-0.01,0.01,-0.01,1688644057.077076
0.26,-0.15,-0.48,-0.01,0.01,-0.01,1688644057.157248
0.14,-0.34,-0.57,-0.01,0.01,-0.01,1688644057.236893
-0.03,-0.13,-0.45,-0.01,0.01,-0.01,1688644057.3133535
-0.01,-0.1,-0.4,-0.02,0.01,-0.01,1688644057.3974214
0.19,-0.17,-0.49,-0.01,0.01,-0.01,1688644057.493347
-0.03,-0.23,-0.56,-0.01,0.01,-0.02,1688644057.5893338
-0.03,-0.13,-0.37,-0.01,0.01,-0.01,1688644057.6853392
0.11,-0.23,-0.53,-0.01,0.01,-0.01,1688644057.781334
-0.05,-0.27,-0.47,-0.01,0.0,-0.02,1688644057.8773592
-0.11,-0.07,-0.4,-0.01,0.01,-0.01,1688644057.973395
0.2,-0.17,-0.48,-0.01,0.01,-0.01,1688644058.0694318
0.05,-0.18,-0.48,-0.01,0.01,-0.01,1688644058.149229
-0.11,-0.17,-0.46,-0.01,0.0,-0.01,1688644058.2292306
0.34,0.05,-0.6,-0.0,0.01,-0.01,1688644058.3053875
0.34,-0.26,-0.54,-0.0,0.01,-0.01,1688644058.3730102
-0.28,-0.19,-0.46,-0.01,0.01,-0.01,1688644058.4693713
0.31,0.07,-0.56,-0.01,0.01,-0.01,1688644058.549446
0.3,-0.18,-0.6,-0.01,0.01,-0.01,1688644058.6453812
-0.14,-0.14,-0.44,-0.01,0.01,-0.02,1688644058.7254403
0.24,-0.07,-0.51,-0.01,0.01,-0.01,1688644058.8054392
0.14,-0.08,-0.44,-0.01,0.01,-0.01,1688644058.881444
-0.09,-0.16,-0.55,-0.01,0.01,-0.02,1688644058.965421
-0.27,-0.11,-0.56,-0.01,0.01,-0.01,1688644059.0614657
0.2,-0.11,-0.48,-0.01,0.01,-0.01,1688644059.1573822
-0.26,-0.09,-0.53,-0.01,0.01,-0.01,1688644059.2533422
0.31,-0.07,-0.53,-0.01,0.01,-0.01,1688644059.33338
0.3,-0.11,-0.49,-0.01,0.01,-0.01,1688644059.4293277
-0.09,-0.08,-0.36,-0.01,0.01,-0.01,1688644059.5091803
