Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.15,-0.02,-0.17,-0.01,0.01,-0.01,1688644231.04565
-0.15,-0.1,-0.13,-0.01,0.01,-0.01,1688644231.1411827
-0.03,-0.02,-0.15,-0.01,0.01,-0.01,1688644231.2375143
-0.16,-0.12,-0.25,-0.01,0.01,-0.01,1688644231.3335056
-0.09,-0.17,-0.2,-0.01,0.01,-0.01,1688644231.429162
0.0,-0.01,-0.42,-0.01,0.02,-0.01,1688644231.5095623
-0.17,-0.23,-0.44,-0.01,0.02,-0.02,1688644231.6054697
-0.5,-0.04,-0.65,-0.0,0.02,-0.02,1688644231.6853821
0.03,0.0,-0.58,-0.0,0.02,-0.01,1688644231.7813928
0.09,-0.05,-0.51,-0.01,0.02,-0.01,1688644231.8775423
0.25,-0.22,-0.63,-0.01,0.02,-0.01,1688644231.9734423
0.0,-0.24,-0.54,-0.0,0.02,-0.01,1688644232.0655272
-0.37,-0.22,-0.45,-0.0,0.02,-0.02,1688644232.1493871
-0.28,-0.17,-0.44,-0.0,0.01,-0.02,1688644232.2454658
-0.26,-0.32,-0.47,-0.0,0.01,-0.02,1688644232.3415103
-0.55,-0.86,-1.35,0.02,0.05,-0.04,1688644232.4374692
0.07,-0.26,-0.88,0.01,0.04,-0.01,1688644232.5175176
-0.01,-0.36,-0.83,0.01,0.04,-0.01,1688644232.613451
0.06,-0.38,-0.71,0.01,0.04,-0.01,1688644232.6933458
-0.13,-0.34,-0.57,0.01,0.03,-0.01,1688644232.7731235
-0.28,0.09,-0.21,-0.01,0.01,-0.01,1688644232.853286
-0.07,-0.02,-0.22,-0.01,0.01,-0.01,1688644232.9294841
-0.18,-0.01,-0.17,-0.01,0.01,-0.01,1688644233.0133214
-0.12,-0.05,-0.31,-0.01,0.01,-0.01,1688644233.0933955
-0.06,0.08,-0.51,-0.0,0.02,-0.01,1688644233.1734047
-0.19,0.14,-0.44,-0.0,0.02,-0.01,1688644233.2532713
-0.2,0.14,-0.42,-0.01,0.02,-0.01,1688644233.333326
-0.02,-0.2,-0.44,-0.01,0.02,-0.01,1688644233.4131513
-0.09,-0.39,-0.46,-0.0,0.02,-0.02,1688644233.4935975
-0.3,-0.09,-0.47,-0.01,0.02,-0.02,1688644233.5693295
-0.19,-0.23,-0.56,-0.0,0.02,-0.02,1688644233.6533384
-0.2,0.04,-0.46,-0.01,0.02,-0.01,1688644233.7331111
-0.03,0.06,-0.45,-0.01,0.02,-0.01,1688644233.813123
0.0,-0.12,-0.42,-0.01,0.02,-0.01,1688644233.8930244
-0.25,-0.12,-0.37,-0.01,0.01,-0.01,1688644233.9731216
0.08,0.1,-0.53,-0.01,0.02,-0.01,1688644234.0529075
-0.01,-0.1,-0.29,-0.01,0.01,-0.01,1688644234.1331372
-0.24,0.07,-0.35,-0.01,0.01,-0.01,1688644234.2131298
-0.06,-0.03,-0.22,-0.01,0.01,-0.01,1688644234.293364
-0.16,-0.09,-0.19,-0.01,0.01,-0.01,1688644234.389347
-0.19,0.03,-0.33,-0.01,0.02,-0.01,1688644234.4691083
-0.09,-0.11,-0.14,-0.01,0.01,-0.01,1688644234.5654275
-0.26,-0.02,-0.22,-0.01,0.01,-0.01,1688644234.6454525
-0.1,-0.11,-0.31,-0.02,0.02,-0.01,1688644234.7414458
-0.14,-0.18,-0.32,-0.01,0.02,-0.01,1688644234.821416
-0.51,-0.16,-0.73,-0.01,0.02,-0.02,1688644234.9174232
-0.34,-0.08,-0.51,-0.01,0.02,-0.01,1688644234.997201
-0.47,0.3,-0.56,-0.01,0.02,-0.0,1688644235.093277
0.07,-0.3,-0.57,-0.01,0.03,-0.01,1688644235.1734288
-0.13,-0.23,-0.46,-0.0,0.01,-0.02,1688644235.2693608
-0.1,-0.26,-0.57,-0.01,0.02,-0.01,1688644235.3494005
