Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.25,-0.21,-0.16,-0.02,0.01,-0.01,1688644339.137571
-0.28,-0.08,-0.16,-0.02,0.01,-0.01,1688644339.233312
-0.28,-0.21,-0.06,-0.01,0.01,-0.01,1688644339.3132517
-0.25,-0.15,-0.13,-0.02,0.01,-0.01,1688644339.393473
-0.13,-0.2,-0.1,-0.01,0.01,-0.01,1688644339.4732873
0.11,-0.28,-0.39,-0.01,0.02,-0.02,1688644339.5534298
-0.04,-0.22,-0.33,-0.01,0.02,-0.02,1688644339.6333604
-0.32,-0.22,-0.26,-0.01,0.01,-0.02,1688644339.7172225
-0.44,-0.09,-0.3,-0.02,0.01,-0.01,1688644339.8093827
-0.14,-0.14,-0.27,-0.02,0.01,-0.01,1688644339.8893077
-0.13,-0.18,-0.25,-0.02,0.01,-0.01,1688644339.9692633
-0.09,-0.17,-0.17,-0.01,0.01,-0.01,1688644340.049234
-0.1,-0.24,-0.14,-0.01,0.01,-0.02,1688644340.1293962
0.12,-0.28,-0.45,-0.01,0.02,-0.02,1688644340.2093859
-0.05,-0.23,-0.37,-0.01,0.01,-0.02,1688644340.2893963
-0.12,-0.21,-0.25,-0.01,0.01,-0.02,1688644340.3691688
-0.13,-0.23,-0.16,-0.01,0.01,-0.02,1688644340.4454284
-0.33,-0.18,-0.23,-0.01,0.02,-0.01,1688644340.5173485
-0.44,0.1,-0.47,-0.03,0.02,0.0,1688644340.609315
-0.07,-0.3,-0.25,-0.02,0.01,-0.01,1688644340.693418
-0.27,-0.11,-0.43,-0.02,0.02,-0.01,1688644340.7894523
-0.19,0.0,-0.55,-0.01,0.02,-0.01,1688644340.8813682
-0.09,-0.25,-0.6,-0.01,0.02,-0.02,1688644340.9654684
-0.27,0.0,-0.27,-0.02,0.02,-0.0,1688644341.0614574
-0.12,-0.2,-0.28,-0.02,0.02,-0.01,1688644341.1533873
-0.01,-0.27,-0.36,-0.01,0.01,-0.02,1688644341.233454
-0.2,-0.05,-0.3,-0.02,0.02,-0.01,1688644341.313416
-0.23,-0.13,-0.34,-0.02,0.02,-0.01,1688644341.3934283
-0.16,-0.26,-0.33,-0.01,0.02,-0.02,1688644341.473445
-0.16,-0.16,-0.31,-0.02,0.01,-0.01,1688644341.557444
-0.26,-0.02,-0.37,-0.02,0.02,-0.0,1688644341.649316
-0.11,-0.27,-0.22,-0.02,0.01,-0.01,1688644341.7332604
-0.11,-0.41,-0.39,-0.02,0.02,-0.02,1688644341.8291523
0.0,-0.37,-0.42,-0.01,0.02,-0.02,1688644341.9253
-0.13,-0.13,-0.34,-0.01,0.02,-0.01,1688644342.001293
-0.15,-0.15,-0.3,-0.02,0.01,-0.01,1688644342.080877
-0.18,-0.18,-0.24,-0.01,0.01,-0.02,1688644342.1654224
-0.02,-0.19,-0.36,-0.01,0.01,-0.02,1688644342.2613523
-0.27,-0.07,-0.31,-0.02,0.02,-0.01,1688644342.3574073
0.04,-0.17,-0.31,-0.01,0.01,-0.02,1688644342.4534469
-0.16,-0.07,-0.32,-0.02,0.01,-0.01,1688644342.5493472
-0.14,-0.4,-0.3,-0.02,0.01,-0.02,1688644342.645526
-0.11,-0.23,-0.43,-0.01,0.02,-0.02,1688644342.7413638
-0.22,-0.15,-0.4,-0.02,0.02,-0.0,1688644342.837433
-0.05,-0.32,-0.38,-0.01,0.01,-0.02,1688644342.9335182
-0.24,-0.09,-0.35,-0.02,0.02,-0.01,1688644343.0132916
-0.19,-0.32,-0.3,-0.02,0.02,-0.01,1688644343.1093502
0.01,-0.44,-0.45,-0.0,0.01,-0.02,1688644343.1893375
-0.17,-0.05,-0.31,-0.01,0.01,-0.01,1688644343.2653403
-0.12,-0.25,-0.42,-0.01,0.02,-0.02,1688644343.3493342
0.06,-0.22,-0.24,-0.01,0.02,-0.01,1688644343.4451501
-0.41,-0.18,-0.33,-0.01,0.02,-0.02,1688644343.541354
-0.1,0.03,-0.25,-0.01,0.01,-0.01,1688644343.6332228
-0.01,-0.12,-0.38,-0.01,0.02,-0.01,1688644343.7130144
-0.37,-0.22,-0.46,-0.01,0.02,-0.02,1688644343.7974045
0.1,-0.16,-0.42,-0.01,0.02,-0.01,1688644343.8933885
-0.23,-0.35,-0.35,-0.01,0.01,-0.02,1688644343.989508
-0.16,-0.19,-0.35,-0.01,0.02,-0.01,1688644344.0854192
-0.01,-0.2,-0.29,-0.01,0.02,-0.01,1688644344.1811624
-0.31,-0.08,-0.32,-0.01,0.02,-0.01,1688644344.277311
0.04,-0.14,-0.37,-0.01,0.02,-0.01,1688644344.353191
-0.08,-0.12,-0.34,-0.01,0.01,-0.01,1688644344.4331818
-0.26,-0.06,-0.39,-0.02,0.02,-0.01,1688644344.5175095
0.16,-0.21,-0.35,-0.01,0.02,-0.01,1688644344.6133125
-0.3,-0.15,-0.35,-0.02,0.01,-0.01,1688644344.6933131
-0.1,-0.16,-0.42,-0.02,0.02,-0.01,1688644344.7853668
-0.04,-0.24,-0.56,-0.01,0.02,-0.01,1688644344.8693776
-0.18,-0.22,-0.21,-0.02,0.01,-0.01,1688644344.9654322
0.05,-0.4,-0.46,-0.02,0.02,-0.01,1688644345.0613887
-0.18,-0.2,-0.23,-0.02,0.01,-0.01,1688644345.1575196
-0.17,-0.06,-0.45,-0.02,0.02,-0.01,1688644345.2533977
0.04,-0.4,-0.33,-0.02,0.01,-0.02,1688644345.3332238
-0.23,-0.19,-0.21,-0.02,0.01,-0.01,1688644345.4292939
0.08,-0.27,-0.54,-0.02,0.02,-0.02,1688644345.5093515
-0.1,-0.27,-0.37,-0.02,0.01,-0.02,1688644345.6053133
-0.34,-0.08,-0.4,-0.03,0.02,0.0,1688644345.6812377
-0.09,-0.29,-0.44,-0.02,0.02,-0.01,1688644345.7653496
-0.21,-0.44,-0.4,-0.02,0.01,-0.01,1688644345.8413196
-0.27,-0.25,-0.24,-0.02,0.01,-0.01,1688644345.9251251
-0.17,-0.42,-0.3,-0.01,0.01,-0.02,1688644346.0214818
0.03,-0.45,-0.43,-0.02,0.02,-0.02,1688644346.117377
-0.02,-0.3,-0.41,-0.02,0.02,-0.01,1688644346.2134664
-0.29,-0.34,-0.51,-0.01,0.02,-0.02,1688644346.3094826
0.05,-0.3,-0.42,-0.0,0.02,-0.02,1688644346.4053981
-0.13,-0.09,-0.26,-0.01,0.02,-0.01,1688644346.5013602
-0.13,-0.2,-0.35,-0.02,0.01,-0.01,1688644346.5974743
-0.01,-0.22,-0.24,-0.02,0.02,-0.01,1688644346.689477
