Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.03,0.28,0.35,0.02,-0.0,-0.0,1688382628.6723642
0.0,0.22,0.43,0.02,-0.0,0.0,1688382628.7683606
0.17,0.2,0.4,0.01,-0.01,0.0,1688382628.8444333
0.09,0.26,0.36,0.02,-0.0,-0.0,1688382628.9283504
0.06,0.11,0.42,0.01,-0.0,-0.0,1688382629.0083733
0.08,0.12,0.35,0.01,-0.0,0.0,1688382629.1044228
0.06,0.12,0.35,0.01,-0.0,-0.0,1688382629.1842985
0.03,0.2,0.4,0.01,-0.0,-0.0,1688382629.2642791
0.08,0.26,0.41,0.02,-0.0,-0.0,1688382629.3442202
-0.06,0.34,0.32,0.01,-0.0,0.0,1688382629.424052
0.65,-0.11,-0.12,0.0,0.01,-0.01,1688382629.504004
1.17,-0.34,-0.42,0.01,0.02,-0.01,1688382629.5836494
0.43,-0.03,-0.41,0.01,0.02,-0.0,1688382629.6640794
-0.44,0.31,-0.22,0.01,0.0,0.0,1688382629.7440383
-0.64,0.55,-0.05,0.01,-0.0,0.0,1688382629.8243487
-0.55,0.54,0.02,0.01,-0.01,0.01,1688382629.904344
0.62,-0.39,-0.05,0.01,0.01,-0.01,1688382630.0004861
0.11,0.18,0.05,0.02,0.01,-0.0,1688382630.0802283
-0.1,0.67,0.21,0.01,0.0,0.0,1688382630.1603181
-0.24,0.44,-0.01,0.01,-0.0,0.0,1688382630.2403262
-0.94,0.67,-0.07,0.0,-0.01,0.01,1688382630.320339
-0.38,0.99,0.0,-0.0,-0.01,0.01,1688382630.400336
-0.3,0.47,0.07,0.0,-0.01,0.0,1688382630.480405
0.99,-0.34,-0.17,0.01,0.01,-0.01,1688382630.5604005
1.02,-0.25,-0.09,0.01,0.02,-0.01,1688382630.6403253
0.41,0.2,-0.02,0.01,0.01,-0.0,1688382630.7202046
-0.46,0.81,0.14,0.0,-0.0,0.01,1688382630.8001616
-0.35,0.53,0.17,-0.0,-0.01,0.01,1688382630.8803153
0.64,-0.45,-0.01,0.02,0.01,-0.01,1688382630.9602163
0.72,-0.57,-0.08,0.02,0.01,-0.01,1688382631.0403202
-0.25,0.44,0.12,0.01,-0.0,0.0,1688382631.124351
-0.09,0.52,0.16,-0.0,-0.01,0.01,1688382631.21634
0.2,-0.16,0.24,0.02,0.0,-0.01,1688382631.2963653
0.6,-0.45,0.09,0.02,0.01,-0.01,1688382631.376325
0.25,-0.06,0.07,0.01,0.0,-0.0,1688382631.4562948
-0.27,0.78,0.2,0.01,-0.01,0.01,1688382631.5360317
-0.25,0.25,0.23,0.01,-0.0,0.0,1688382631.6160383
-0.35,-0.09,0.19,0.01,-0.0,-0.0,1688382631.6923192
0.37,-0.5,0.05,0.02,0.01,-0.0,1688382631.7602136
0.92,-0.42,-0.09,0.02,0.01,-0.01,1688382631.844157
1.39,-0.26,-0.18,0.01,0.02,-0.01,1688382631.9364073
-0.23,0.11,0.12,0.01,-0.0,-0.0,1688382632.0163894
-0.57,0.62,0.14,0.01,-0.01,-0.0,1688382632.096325
-0.26,0.46,0.15,0.01,-0.0,0.0,1688382632.1763136
0.77,-0.07,0.07,0.01,0.01,-0.01,1688382632.2560198
0.76,0.03,0.0,0.01,0.02,-0.01,1688382632.336012
0.06,0.31,0.06,0.0,-0.0,0.0,1688382632.416021
-0.29,0.64,0.21,0.01,-0.0,-0.0,1688382632.5003324
-0.41,0.53,0.38,0.01,-0.0,0.0,1688382632.5923414
0.42,-0.25,0.25,0.01,0.0,-0.01,1688382632.6762955
0.51,-0.17,0.2,0.01,0.01,-0.01,1688382632.7722325
0.73,0.49,0.23,-0.0,0.01,-0.01,1688382632.8683035
0.74,0.17,0.18,0.0,0.01,-0.01,1688382632.9643204
0.46,-1.15,-0.07,0.01,0.01,-0.02,1688382633.0400183
0.04,-0.32,0.24,0.01,0.0,-0.01,1688382633.1200416
1.09,-0.45,0.02,0.02,0.01,-0.0,1688382633.2042627
0.98,-0.14,0.02,0.01,0.01,-0.0,1688382633.3002946
-0.5,0.59,0.14,0.0,-0.0,0.0,1688382633.3763337
-0.52,0.75,0.18,0.0,-0.0,0.0,1688382633.4563127
-0.44,0.84,0.29,-0.0,-0.01,0.0,1688382633.5356407
0.55,0.47,0.18,-0.0,0.01,-0.01,1688382633.620299
1.12,-0.4,-0.02,0.01,0.02,-0.01,1688382633.7163408
0.63,-0.81,0.03,0.02,0.01,-0.01,1688382633.8122838
0.8,-0.57,0.06,0.02,0.01,-0.01,1688382633.9082947
0.51,-0.21,0.14,0.01,0.01,-0.01,1688382634.0043714
-0.47,0.23,0.16,0.01,-0.01,-0.0,1688382634.100363
-0.65,0.93,0.17,0.01,-0.0,0.0,1688382634.1962934
