Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.18,-0.09,-0.19,-0.01,0.0,-0.0,1688736759.5944073
-0.26,-0.13,-0.22,-0.01,0.0,-0.0,1688736759.6904888
-0.26,-0.19,-0.14,-0.01,0.0,-0.0,1688736759.7861514
-0.19,-0.09,-0.19,-0.01,0.0,-0.0,1688736759.882375
-0.19,-0.19,-0.14,-0.01,0.0,-0.0,1688736759.9784813
-0.13,-0.01,-0.14,-0.0,0.0,-0.0,1688736760.074312
-0.43,-0.07,-0.45,-0.01,0.01,0.0,1688736760.1704786
-0.44,-0.27,-0.6,-0.0,0.01,-0.0,1688736760.2624168
-0.32,-0.48,-0.61,-0.0,0.01,-0.01,1688736760.3463283
-0.07,-0.56,-0.55,0.0,0.01,-0.01,1688736760.4382966
0.03,-0.34,-0.47,0.0,0.01,-0.01,1688736760.5186472
0.2,-0.26,-0.58,0.0,0.01,-0.01,1688736760.598366
0.27,-0.39,-0.68,0.0,0.02,-0.01,1688736760.6784065
0.37,-0.3,-0.85,0.01,0.02,-0.01,1688736760.7625782
0.35,-0.43,-0.86,0.0,0.02,-0.01,1688736760.8545933
0.27,-0.39,-0.85,0.01,0.02,-0.01,1688736760.9385908
0.34,-0.35,-0.86,0.01,0.02,-0.01,1688736761.0305438
0.34,-0.3,-0.86,0.0,0.02,-0.01,1688736761.1145573
0.18,0.05,-0.88,0.0,0.02,-0.0,1688736761.2105846
-0.64,0.13,-0.74,-0.01,0.02,0.01,1688736761.3065257
-0.62,0.2,-0.75,-0.01,0.02,0.01,1688736761.4024935
-0.26,0.19,-0.57,-0.01,0.02,0.01,1688736761.4985492
-0.22,0.11,-0.87,-0.02,0.03,0.01,1688736761.5945666
0.3,-0.36,-0.88,-0.01,0.03,-0.01,1688736761.6905856
0.28,-0.68,-0.98,0.0,0.02,-0.01,1688736761.7865052
0.39,-0.69,-1.04,0.0,0.02,-0.02,1688736761.8823957
0.28,-0.56,-1.11,0.0,0.03,-0.02,1688736761.978507
0.2,-0.64,-1.11,0.01,0.03,-0.02,1688736762.058701
-0.12,-0.95,-1.16,0.01,0.03,-0.02,1688736762.1545067
-0.41,-0.62,-0.82,0.01,0.01,-0.02,1688736762.2345076
