Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-1.81,-0.13,0.09,-0.02,-0.02,-0.01,1688560107.8093824
-1.77,-0.25,-0.05,-0.02,-0.01,-0.01,1688560107.8894014
-1.53,-0.16,-0.33,-0.01,-0.01,-0.01,1688560107.9691665
-1.56,-0.29,-0.36,-0.02,-0.01,-0.01,1688560108.0449252
-1.64,-0.36,-0.33,-0.02,-0.0,-0.01,1688560108.1090522
-1.49,-0.31,-0.55,-0.02,-0.0,-0.01,1688560108.1774266
-1.4,-0.31,-0.72,-0.02,-0.01,-0.01,1688560108.2530408
-1.82,-0.66,-0.91,-0.01,-0.0,-0.01,1688560108.3210397
-1.69,-0.98,-1.0,-0.01,0.0,-0.02,1688560108.397038
-1.43,-1.02,-1.07,-0.01,0.01,-0.02,1688560108.4650369
-0.75,-0.71,-1.11,-0.01,0.02,-0.01,1688560108.544917
-0.12,-0.52,-0.88,-0.02,0.02,-0.01,1688560108.6210344
-0.36,-0.37,-0.66,-0.02,0.01,-0.01,1688560108.6850333
-0.47,-0.36,-0.66,-0.02,0.01,-0.01,1688560108.7693186
-0.38,-0.09,-0.67,-0.02,0.01,-0.01,1688560108.8493867
-0.92,-0.07,-0.98,-0.03,0.02,-0.02,1688560108.929033
-1.93,0.01,-1.17,-0.02,-0.0,-0.01,1688560109.009387
-2.02,-0.79,-1.21,-0.02,-0.01,-0.01,1688560109.0892591
-2.85,-1.02,-1.52,-0.01,-0.01,-0.01,1688560109.1693342
-2.35,-0.86,-1.69,-0.02,0.01,-0.0,1688560109.2491844
-0.1,-0.85,-1.51,-0.02,0.02,-0.01,1688560109.329132
1.21,-0.79,-1.53,-0.02,0.02,-0.02,1688560109.409148
1.08,-0.75,-1.38,-0.02,0.01,-0.02,1688560109.489145
0.75,-0.45,-1.17,-0.02,0.01,-0.02,1688560109.5691469
0.43,-0.69,-1.44,-0.02,0.02,-0.02,1688560109.6491458
-0.78,-0.61,-1.45,-0.01,0.02,-0.02,1688560109.729402
-2.34,-0.52,-1.71,-0.01,0.0,-0.02,1688560109.8091357
-2.43,-0.44,-1.8,-0.02,-0.0,-0.01,1688560109.8894374
-2.63,-0.4,-1.72,-0.02,-0.01,-0.01,1688560109.9691381
-2.45,-0.58,-1.85,-0.02,-0.01,-0.02,1688560110.049131
-1.2,-0.78,-2.8,-0.01,-0.0,-0.01,1688560110.1291394
-1.58,-1.68,-3.98,-0.01,-0.05,-0.0,1688560110.2091577
-1.24,-1.77,-4.5,-0.0,-0.06,-0.01,1688560110.289363
-1.44,-1.94,-4.62,-0.01,-0.07,-0.01,1688560110.3691325
-2.21,-1.55,-3.52,-0.01,-0.07,-0.01,1688560110.4493277
-0.66,-0.74,-1.72,-0.02,0.02,-0.02,1688560110.5291493
0.26,-0.49,-0.96,-0.01,0.03,-0.02,1688560110.6091564
-0.09,-0.52,-1.0,-0.02,0.03,-0.02,1688560110.6891465
-0.78,-0.01,-1.0,-0.02,0.02,-0.02,1688560110.76939
-1.53,0.2,-1.07,-0.02,0.01,-0.01,1688560110.849318
-1.86,-0.38,-1.09,-0.02,0.0,-0.02,1688560110.9293227
-1.51,-1.16,-0.99,-0.02,0.01,-0.01,1688560111.0091412
-0.94,-1.29,-1.03,-0.02,0.02,-0.02,1688560111.0891557
-0.03,-1.12,-1.06,-0.02,0.03,-0.01,1688560111.169141
0.33,-0.75,-1.19,-0.01,0.04,-0.01,1688560111.2491136
0.19,0.02,-1.13,-0.02,0.03,-0.01,1688560111.3292897
-0.6,0.04,-1.0,-0.02,0.03,-0.01,1688560111.4090037
-1.1,-0.42,-0.94,-0.03,0.01,-0.01,1688560111.489224
-1.59,-0.32,-0.93,-0.03,0.01,-0.01,1688560111.5692847
-1.65,-1.02,-0.99,-0.02,0.0,-0.01,1688560111.6495926
-1.31,-1.65,-1.09,-0.01,0.01,-0.01,1688560111.729585
-0.96,-1.89,-0.94,-0.01,0.01,-0.02,1688560111.809462
-0.65,-1.87,-0.99,-0.01,0.01,-0.02,1688560111.889671
-0.28,-1.52,-1.16,-0.01,0.02,-0.01,1688560111.9656687
0.31,-0.91,-1.22,-0.01,0.03,-0.01,1688560112.0335252
0.04,-0.97,-1.0,-0.01,0.02,-0.02,1688560112.1177166
-0.76,-0.56,-1.05,-0.02,0.02,-0.02,1688560112.2137606
-1.75,-0.3,-0.97,-0.01,0.0,-0.02,1688560112.305689
-2.13,-0.33,-1.01,-0.02,-0.0,-0.01,1688560112.3854887
-1.32,-0.52,-0.93,-0.02,0.01,-0.01,1688560112.4654918
-0.33,-0.53,-0.67,-0.02,0.02,-0.01,1688560112.545454
0.08,-0.66,-0.92,-0.01,0.02,-0.02,1688560112.6254604
-0.11,-0.63,-1.03,-0.02,0.03,-0.02,1688560112.705723
-0.2,-0.67,-1.03,-0.02,0.03,-0.02,1688560112.7854733
-0.74,-0.6,-1.09,-0.02,0.02,-0.01,1688560112.8695278
-1.84,0.0,-1.07,-0.02,0.0,-0.01,1688560112.9616933
-2.0,0.03,-1.16,-0.02,-0.0,-0.01,1688560113.0454597
-1.84,0.02,-1.05,-0.03,-0.0,-0.01,1688560113.1416638
-0.89,0.05,-0.95,-0.03,0.01,-0.02,1688560113.2337031
0.28,-0.39,-0.75,-0.02,0.01,-0.02,1688560113.3174298
0.67,-0.26,-0.76,-0.02,0.02,-0.02,1688560113.413806
0.39,-0.43,-1.13,-0.02,0.03,-0.02,1688560113.5095394
-0.94,-0.45,-1.19,-0.03,0.02,-0.01,1688560113.6013322
-2.06,-0.11,-1.19,-0.03,0.0,-0.0,1688560113.6809537
-2.16,-0.05,-1.32,-0.03,-0.0,-0.01,1688560113.7614248
-0.71,-2.67,-1.77,-0.01,0.02,-0.02,1688560113.8411107
-0.46,-3.08,-2.05,0.01,0.04,-0.02,1688560113.921074
-1.04,-2.18,-2.04,0.01,0.02,-0.02,1688560114.0010676
-1.1,-1.52,-1.99,0.01,0.02,-0.02,1688560114.081008
-1.04,1.45,-1.64,-0.04,0.02,-0.01,1688560114.1610343
-1.14,1.41,-1.68,-0.04,0.02,-0.01,1688560114.2453992
-0.94,1.25,-1.32,-0.04,0.01,-0.01,1688560114.3373506
-1.46,-0.81,-1.32,-0.02,0.02,-0.01,1688560114.417058
-1.24,-2.52,-1.45,-0.0,0.02,-0.01,1688560114.4970477
-1.09,-2.38,-1.57,0.0,0.02,-0.01,1688560114.577382
-1.16,-2.38,-1.5,0.01,0.02,-0.01,1688560114.6573844
-1.19,-2.14,-1.52,0.01,0.01,-0.02,1688560114.7373583
-1.12,-0.42,-1.33,-0.02,0.01,-0.02,1688560114.817511
-0.81,1.03,-1.28,-0.03,0.01,-0.02,1688560114.897016
-0.84,0.8,-1.34,-0.03,0.01,-0.02,1688560114.981674
-0.52,1.16,-1.27,-0.04,0.02,-0.02,1688560115.0776515
