Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.03,0.11,-0.11,-0.01,0.0,0.01,1688564927.0937564
0.0,0.23,-0.04,-0.0,-0.0,0.01,1688564927.1737022
-0.02,0.2,-0.08,-0.0,-0.0,0.0,1688564927.2533312
-0.05,0.32,-0.32,-0.0,0.0,0.01,1688564927.3335984
0.21,0.18,-0.43,-0.01,0.01,0.0,1688564927.4136314
0.23,0.1,-0.42,-0.0,0.01,0.01,1688564927.4933386
0.09,0.02,-0.53,-0.0,0.01,0.0,1688564927.5733123
0.13,-0.08,-0.65,0.0,0.02,0.0,1688564927.6535823
0.14,0.13,-0.73,-0.0,0.01,0.0,1688564927.733474
-0.12,0.61,-0.63,-0.01,0.01,0.01,1688564927.8133583
-0.2,0.72,-0.69,-0.01,0.01,0.01,1688564927.8936677
-0.12,0.87,-0.66,-0.01,0.01,0.01,1688564927.9734867
0.38,0.64,-0.89,-0.0,0.02,0.01,1688564928.053593
0.9,0.27,-1.2,-0.01,0.03,0.0,1688564928.1337168
0.81,0.02,-1.16,-0.01,0.03,-0.0,1688564928.2136302
0.87,0.09,-1.25,-0.01,0.04,-0.0,1688564928.2937677
1.02,0.05,-1.17,-0.0,0.04,-0.0,1688564928.3735564
0.66,0.02,-1.05,-0.01,0.03,0.0,1688564928.4534748
0.49,-0.15,-0.97,-0.0,0.03,0.0,1688564928.5336213
0.39,-0.2,-1.0,-0.0,0.03,-0.0,1688564928.613626
0.38,-0.32,-0.99,-0.0,0.03,-0.0,1688564928.6936018
0.28,-0.14,-0.96,0.0,0.02,0.0,1688564928.7736435
0.24,-0.16,-0.89,0.0,0.02,0.0,1688564928.853597
0.37,0.0,-0.96,0.0,0.03,0.0,1688564928.9335537
0.47,-0.13,-0.97,0.0,0.03,-0.0,1688564929.0135248
0.18,-0.39,-0.77,0.0,0.02,-0.0,1688564929.0976162
0.17,-0.14,-0.6,0.0,0.01,0.0,1688564929.1896274
0.23,-0.14,-0.75,0.0,0.02,0.0,1688564929.2696428
-0.02,-0.06,-0.55,0.0,0.01,0.0,1688564929.345525
-0.09,0.07,-0.48,0.01,0.01,0.0,1688564929.4256659
-0.22,-0.04,-0.48,0.01,0.01,0.0,1688564929.5056593
-0.3,-0.04,-0.49,0.01,0.01,-0.0,1688564929.601575
-0.35,0.11,-0.57,0.01,0.01,-0.0,1688564929.6816452
-0.4,0.09,-0.66,0.01,0.01,-0.0,1688564929.7776136
-0.49,0.2,-0.65,0.01,0.01,-0.0,1688564929.8577642
-0.28,0.34,-0.74,0.01,0.01,0.0,1688564929.9375775
-0.29,0.5,-0.79,0.01,0.01,0.0,1688564930.0176036
-0.04,0.75,-0.82,0.0,0.01,0.01,1688564930.0976043
0.21,0.76,-0.85,0.0,0.02,0.01,1688564930.165639
