Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.0,0.15,-0.3,-0.0,-0.0,-0.01,1688476177.9462423
-0.16,0.11,-0.39,-0.0,-0.0,-0.0,1688476178.0261645
-0.2,0.05,-0.43,-0.0,-0.0,-0.01,1688476178.106214
-0.34,-0.1,-0.46,0.0,0.0,-0.01,1688476178.186211
-0.24,-0.32,-0.52,0.0,0.01,-0.01,1688476178.2701762
-0.19,-0.49,-0.54,0.01,0.01,-0.01,1688476178.3621764
0.08,-0.68,-0.47,0.01,0.01,-0.02,1688476178.4422631
-0.03,-0.79,-0.48,0.01,0.01,-0.01,1688476178.526273
0.11,-0.78,-0.5,0.01,0.01,-0.01,1688476178.6022182
0.13,-0.7,-0.57,0.02,0.01,-0.01,1688476178.686231
0.0,-0.13,-0.46,0.01,0.0,-0.01,1688476178.762263
0.27,0.44,-0.36,0.0,0.0,0.0,1688476178.8421974
0.29,0.79,-0.37,0.0,0.0,0.0,1688476178.9222398
0.18,0.84,-0.35,-0.0,0.0,0.0,1688476179.0061529
0.03,0.71,-0.4,-0.01,0.0,-0.0,1688476179.1022592
0.18,0.74,-0.36,-0.01,-0.0,0.0,1688476179.198233
0.12,0.58,-0.35,-0.01,0.0,-0.0,1688476179.2941747
0.2,0.4,-0.31,-0.01,0.0,-0.0,1688476179.3862426
0.13,0.41,-0.29,-0.01,0.0,-0.0,1688476179.4861455
-0.01,-0.1,-0.32,-0.0,0.0,-0.01,1688476179.5821986
-0.12,-0.49,-0.38,0.0,0.0,-0.01,1688476179.6741846
-0.06,-0.61,-0.45,0.01,0.01,-0.01,1688476179.7582269
0.05,-0.67,-0.35,0.01,0.0,-0.01,1688476179.8499799
-0.01,-0.8,-0.41,0.01,0.01,-0.01,1688476179.9341445
0.09,-0.78,-0.52,0.01,0.01,-0.01,1688476180.0303419
0.2,-0.66,-0.46,0.01,0.0,-0.01,1688476180.1261964
0.27,-0.36,-0.34,0.01,0.0,-0.01,1688476180.2222693
0.34,0.66,-0.23,0.0,0.0,0.0,1688476180.3141346
0.18,0.62,-0.31,-0.01,0.0,0.0,1688476180.394294
0.15,0.83,-0.33,-0.01,0.0,-0.0,1688476180.4780972
0.33,0.75,-0.39,-0.01,0.0,-0.0,1688476180.5581586
0.32,0.42,-0.32,-0.01,0.01,-0.0,1688476180.654141
0.32,0.12,-0.21,0.0,0.0,-0.01,1688476180.7302392
0.16,-0.09,-0.17,-0.0,0.01,-0.01,1688476180.8141317
-0.06,-0.06,-0.25,0.0,0.0,-0.01,1688476180.8940578
-0.54,0.09,-0.42,0.0,-0.0,-0.01,1688476180.9700203
-0.68,0.05,-0.45,0.0,-0.0,-0.01,1688476181.0499928
-0.9,0.07,-0.52,0.01,-0.01,-0.01,1688476181.1341105
-0.91,-0.02,-0.46,0.0,-0.01,-0.01,1688476181.230214
-0.84,0.05,-0.58,0.01,-0.01,-0.01,1688476181.32622
-0.85,0.21,-0.55,0.01,-0.02,-0.01,1688476181.422287
-0.42,0.51,-0.43,-0.0,-0.01,-0.01,1688476181.518311
0.16,0.88,-0.43,-0.01,0.0,-0.0,1688476181.6142118
0.13,0.77,-0.32,-0.01,-0.0,-0.01,1688476181.7101564
0.08,0.59,-0.32,-0.01,0.0,-0.01,1688476181.8061824
0.53,0.46,-0.44,-0.01,0.01,-0.01,1688476181.898234
0.79,0.1,-0.48,-0.01,0.01,-0.02,1688476181.982232
0.73,-0.04,-0.54,-0.01,0.01,-0.02,1688476182.078188
0.76,-0.04,-0.48,-0.01,0.01,-0.02,1688476182.1741166
0.4,-0.11,-0.35,-0.0,0.01,-0.01,1688476182.2541132
0.13,-0.23,-0.21,-0.0,0.0,-0.01,1688476182.350124
