Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.4,-0.36,0.03,-0.02,0.01,-0.02,1688547870.9775865
-0.29,-0.46,0.03,-0.03,0.01,-0.02,1688547871.0616474
-0.45,-0.43,0.04,-0.02,0.01,-0.02,1688547871.1374125
-0.34,-0.43,0.05,-0.02,0.01,-0.02,1688547871.2015696
-0.32,-0.37,0.02,-0.02,0.01,-0.02,1688547871.2814236
-0.39,-0.54,-0.25,-0.02,0.01,-0.02,1688547871.3455575
-0.39,-0.69,-0.4,-0.02,0.01,-0.02,1688547871.4294753
-0.47,-0.92,-0.38,-0.02,0.01,-0.02,1688547871.505237
-0.49,-0.69,-0.13,-0.02,0.01,-0.02,1688547871.5692432
-0.41,-0.42,-0.12,-0.02,0.01,-0.02,1688547871.6372507
-0.37,-0.3,-0.2,-0.02,0.01,-0.01,1688547871.713249
-0.41,-0.22,-0.23,-0.02,0.01,-0.01,1688547871.7935753
-0.51,-0.16,-0.22,-0.02,0.01,-0.02,1688547871.8734398
-0.41,-0.31,-0.12,-0.02,0.01,-0.02,1688547871.9535453
-0.34,-0.37,-0.22,-0.03,0.01,-0.01,1688547872.0172734
-0.29,-0.41,-0.26,-0.02,0.01,-0.02,1688547872.1015947
-0.48,-0.98,-0.39,-0.02,0.01,-0.02,1688547872.1816678
-0.55,-1.1,-0.4,-0.01,0.02,-0.02,1688547872.2735074
-0.44,-1.04,-0.34,-0.01,0.02,-0.02,1688547872.3533866
-0.44,-0.79,-0.18,-0.01,0.01,-0.02,1688547872.4376101
-0.32,-0.17,-0.18,-0.03,0.01,-0.02,1688547872.5175357
-0.41,-0.06,-0.28,-0.02,0.01,-0.01,1688547872.59752
-0.38,-0.16,-0.23,-0.03,0.01,-0.01,1688547872.673668
-0.33,-0.16,-0.25,-0.02,0.01,-0.01,1688547872.7535949
-0.32,-0.59,-0.2,-0.02,0.01,-0.02,1688547872.8334193
-0.54,-0.96,-0.31,-0.02,0.02,-0.02,1688547872.917738
-0.48,-1.26,-0.44,-0.01,0.02,-0.02,1688547872.9936457
-0.54,-1.01,-0.33,-0.01,0.01,-0.02,1688547873.0616674
-0.47,-0.82,-0.34,-0.01,0.01,-0.02,1688547873.1416924
-0.36,-0.16,-0.34,-0.02,0.01,-0.01,1688547873.2215576
-0.35,-0.01,-0.33,-0.02,0.01,-0.01,1688547873.3015313
-0.41,0.03,-0.28,-0.03,0.01,-0.01,1688547873.3817
-0.56,-0.6,-0.28,-0.02,0.01,-0.02,1688547873.461307
-0.47,-0.98,-0.38,-0.01,0.01,-0.02,1688547873.5416133
-0.47,-1.23,-0.33,-0.02,0.02,-0.02,1688547873.6376052
-0.48,-0.96,-0.18,-0.01,0.02,-0.02,1688547873.7176945
-0.29,-0.28,-0.02,-0.02,0.01,-0.02,1688547873.8136415
-0.43,-0.29,-0.14,-0.03,0.01,-0.02,1688547873.8898005
-0.61,-0.16,-0.25,-0.03,0.01,-0.01,1688547873.9736586
-0.56,-1.04,-0.39,-0.02,0.02,-0.02,1688547874.053709
-0.57,-1.36,-0.53,-0.01,0.02,-0.03,1688547874.1339266
-0.53,-1.37,-0.49,-0.01,0.02,-0.02,1688547874.2137086
-0.36,-1.08,-0.37,-0.01,0.02,-0.02,1688547874.28948
-0.33,-0.28,-0.09,-0.02,0.01,-0.02,1688547874.3575609
-0.44,-0.2,-0.21,-0.03,0.01,-0.01,1688547874.4376748
-0.37,-0.19,-0.34,-0.03,0.01,-0.01,1688547874.51766
-0.53,-1.02,-0.37,-0.02,0.01,-0.02,1688547874.5976074
-0.67,-1.5,-0.55,-0.01,0.02,-0.02,1688547874.6776514
-0.5,-1.45,-0.36,-0.01,0.02,-0.02,1688547874.7536979
-0.45,-0.8,-0.09,-0.02,0.01,-0.02,1688547874.8376338
-0.45,-0.53,-0.02,-0.02,0.01,-0.01,1688547874.917671
-0.37,-0.53,-0.04,-0.02,0.01,-0.02,1688547874.99763
-0.36,-0.49,-0.04,-0.02,0.0,-0.02,1688547875.077591
-0.69,-1.06,-0.51,-0.02,0.01,-0.02,1688547875.157654
-0.46,-1.47,-0.49,-0.02,0.01,-0.02,1688547875.237625
-0.39,-1.08,-0.34,-0.02,0.01,-0.02,1688547875.3176904
-0.41,-0.31,-0.21,-0.02,0.01,-0.01,1688547875.393659
-0.38,-0.14,-0.39,-0.03,0.02,-0.01,1688547875.4615066
-0.26,-0.08,-0.35,-0.03,0.01,-0.01,1688547875.537743
-0.16,-0.17,-0.23,-0.02,0.01,-0.01,1688547875.6056545
-0.37,-0.51,-0.09,-0.02,0.01,-0.02,1688547875.6816661
-0.32,-0.55,-0.03,-0.02,0.01,-0.02,1688547875.745581
-0.31,-0.39,-0.04,-0.02,0.01,-0.02,1688547875.829694
-0.34,-0.53,0.01,-0.02,0.01,-0.02,1688547875.9096184
-0.41,-0.57,0.0,-0.03,0.01,-0.02,1688547875.9895158
-0.4,-0.46,-0.02,-0.02,0.01,-0.02,1688547876.073532
-0.38,-0.42,0.03,-0.02,0.01,-0.02,1688547876.1654992
-0.3,-0.44,0.03,-0.02,0.0,-0.02,1688547876.2454605
-0.51,-0.54,-0.05,-0.02,0.01,-0.02,1688547876.3214962
-0.46,-0.96,-0.45,-0.02,0.02,-0.02,1688547876.3854942
-0.66,-1.45,-0.7,-0.01,0.02,-0.03,1688547876.4534626
-0.47,-1.69,-0.65,-0.01,0.02,-0.03,1688547876.5452673
-0.39,-1.32,-0.41,-0.01,0.02,-0.02,1688547876.6096349
-0.36,-0.45,-0.04,-0.02,0.01,-0.02,1688547876.677289
-0.38,-0.43,-0.02,-0.02,0.01,-0.02,1688547876.753527
-0.33,-0.38,-0.03,-0.02,0.01,-0.02,1688547876.8372526
-0.39,-0.45,0.01,-0.02,0.01,-0.02,1688547876.9174542
-0.28,-0.56,0.01,-0.02,0.0,-0.02,1688547876.9932616
-0.38,-0.5,-0.03,-0.02,0.01,-0.02,1688547877.061635
-0.45,-0.53,0.01,-0.02,0.01,-0.02,1688547877.1378558
-0.48,-0.51,-0.28,-0.02,0.01,-0.02,1688547877.2175589
-0.55,-1.27,-0.45,-0.02,0.01,-0.03,1688547877.2854574
-0.42,-0.89,-0.21,-0.02,0.01,-0.02,1688547877.3614802
-0.51,-0.43,-0.01,-0.02,0.01,-0.02,1688547877.4296987
-0.42,-0.49,0.01,-0.02,0.01,-0.02,1688547877.5055127
-0.39,-0.44,-0.01,-0.02,0.01,-0.02,1688547877.573489
-0.38,-0.54,0.02,-0.03,0.01,-0.02,1688547877.6496348
-0.38,-0.42,-0.04,-0.02,0.01,-0.02,1688547877.729696
-0.47,-0.52,-0.02,-0.03,0.01,-0.02,1688547877.7976527
-0.34,-0.48,0.03,-0.03,0.01,-0.02,1688547877.8776379
-0.45,-0.49,0.02,-0.02,0.01,-0.02,1688547877.9574714
-0.51,-0.47,0.04,-0.02,0.01,-0.02,1688547878.0335286
-0.4,-0.61,0.09,-0.03,0.01,-0.02,1688547878.0975823
-0.45,-0.5,0.07,-0.03,0.01,-0.02,1688547878.1654835
-0.43,-0.5,-0.01,-0.02,0.01,-0.02,1688547878.241696
-0.4,-0.49,0.08,-0.02,0.01,-0.02,1688547878.3055193
-0.41,-0.44,0.05,-0.02,0.01,-0.02,1688547878.3694663
-0.4,-0.46,0.06,-0.02,0.01,-0.02,1688547878.433513
-0.42,-0.6,0.06,-0.03,0.01,-0.02,1688547878.4974902
-0.47,-0.55,0.06,-0.03,0.01,-0.02,1688547878.565194
-0.47,-0.4,0.03,-0.02,0.01,-0.02,1688547878.6494718
-0.45,-0.5,0.09,-0.03,0.01,-0.02,1688547878.745609
-0.44,-0.49,0.04,-0.03,0.01,-0.02,1688547878.8416345
-0.33,-0.63,-0.02,-0.03,0.01,-0.02,1688547878.933585
-0.49,-0.56,0.05,-0.03,0.01,-0.02,1688547879.0176609
-0.36,-0.63,0.06,-0.03,0.01,-0.02,1688547879.1136963
-0.5,-0.57,0.0,-0.03,0.01,-0.02,1688547879.2056184
-0.53,-0.45,0.07,-0.02,0.01,-0.02,1688547879.2896252
-0.53,-0.51,0.11,-0.03,0.01,-0.02,1688547879.3816571
-0.51,-0.53,0.12,-0.03,0.01,-0.02,1688547879.461578
-0.49,-0.53,0.14,-0.03,0.01,-0.02,1688547879.5417316
-0.48,-0.5,0.11,-0.03,0.01,-0.02,1688547879.6256545
-0.38,-0.42,0.11,-0.02,0.01,-0.02,1688547879.7216294
-0.47,-0.49,0.08,-0.02,0.01,-0.02,1688547879.8135567
-0.36,-0.44,0.13,-0.02,0.01,-0.02,1688547879.8976705
-0.41,-0.49,0.09,-0.02,0.01,-0.02,1688547879.989596
-0.48,-0.53,0.12,-0.03,0.01,-0.02,1688547880.0696397
-0.39,-0.51,0.08,-0.03,0.01,-0.02,1688547880.1536107
-0.36,-0.46,0.13,-0.03,0.01,-0.02,1688547880.249877
-0.36,-0.55,0.1,-0.03,0.01,-0.02,1688547880.3494916
-0.44,-0.6,0.13,-0.03,0.01,-0.02,1688547880.4215715
-0.43,-0.45,0.08,-0.03,0.01,-0.02,1688547880.5055602
-0.42,-0.44,0.03,-0.03,0.01,-0.02,1688547880.6017532
-0.45,-0.6,0.08,-0.03,0.01,-0.02,1688547880.693551
-0.47,-0.59,0.08,-0.03,0.01,-0.02,1688547880.777653
-0.46,-0.43,0.0,-0.02,0.01,-0.02,1688547880.873639
-0.35,-0.42,0.04,-0.03,0.01,-0.02,1688547880.9656901
-0.42,-0.53,0.1,-0.03,0.01,-0.02,1688547881.0455909
