Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.12,-0.41,-0.78,-0.01,0.0,-0.0,1688381501.13225
-0.09,-0.77,-1.33,0.0,0.01,-0.01,1688381501.2122355
-0.32,-0.5,-1.69,0.0,0.01,-0.01,1688381501.2883363
-0.4,0.9,-1.83,-0.01,0.02,0.0,1688381501.3520243
-0.12,1.23,-2.01,-0.02,0.01,0.01,1688381501.4160328
-0.21,1.03,-1.75,-0.03,0.01,0.0,1688381501.4802368
-0.45,0.75,-1.46,-0.02,-0.0,0.0,1688381501.5638902
-0.66,0.28,-1.51,-0.02,-0.01,0.0,1688381501.6439495
-0.71,0.49,-1.45,-0.02,-0.01,-0.0,1688381501.7201374
-0.92,0.46,-1.95,-0.02,-0.01,0.0,1688381501.7840326
-0.1,0.07,-2.07,-0.02,-0.01,0.0,1688381501.8479743
1.38,-0.52,-2.71,-0.02,0.01,-0.01,1688381501.9361823
1.36,-0.95,-3.39,-0.01,0.03,-0.01,1688381502.0276055
0.45,-1.82,-3.55,0.01,0.04,-0.01,1688381502.1041105
-0.2,-1.5,-3.0,0.03,0.02,-0.01,1688381502.1881871
-0.47,-1.22,-2.59,0.05,0.01,-0.01,1688381502.279766
-0.55,-0.23,-2.1,0.04,-0.0,-0.02,1688381502.3641949
0.54,0.46,-1.78,0.01,0.01,0.0,1688381502.4599476
0.61,0.03,-1.4,-0.0,0.02,0.0,1688381502.5400002
0.48,-0.49,-1.48,0.01,0.02,-0.0,1688381502.6202958
0.29,-0.51,-1.45,0.01,0.02,-0.0,1688381502.7001798
-0.13,-0.71,-1.69,0.02,0.02,-0.02,1688381502.7801883
-0.94,-0.88,-3.05,0.09,0.02,-0.04,1688381502.8599885
-1.13,-1.13,-4.08,0.12,0.03,-0.05,1688381502.9356604
-0.38,0.58,-4.16,0.11,0.04,-0.02,1688381502.9999967
0.42,1.86,-3.99,0.08,0.05,0.02,1688381503.083926
0.44,1.93,-4.13,0.06,0.06,0.02,1688381503.1636524
0.61,2.19,-4.64,0.05,0.07,0.02,1688381503.2440073
0.71,2.15,-4.91,0.02,0.07,0.02,1688381503.3199615
0.71,2.29,-4.87,0.0,0.08,0.02,1688381503.399893
0.7,2.54,-4.84,-0.02,0.08,0.02,1688381503.4839518
0.4,2.27,-4.31,-0.05,0.08,0.02,1688381503.56398
0.67,2.12,-4.09,-0.06,0.08,0.03,1688381503.6441092
0.96,-0.64,-4.2,-0.03,0.08,-0.01,1688381503.7240844
0.1,-1.8,-4.0,0.02,0.07,-0.03,1688381503.80011
0.25,-1.84,-4.01,0.07,0.06,-0.02,1688381503.8839633
-0.05,0.1,-3.61,0.05,0.06,-0.0,1688381503.9640007
0.15,1.37,-3.16,-0.0,0.05,0.01,1688381504.0439966
0.44,1.48,-3.09,-0.03,0.04,0.01,1688381504.1238203
-0.09,-1.49,-3.43,0.03,0.04,-0.02,1688381504.2037554
0.28,0.58,-3.33,0.03,0.05,0.0,1688381504.2799706
0.61,1.33,-3.19,-0.02,0.04,0.01,1688381504.3482087
1.03,-0.74,-3.46,-0.01,0.05,-0.01,1688381504.427706
0.4,-1.35,-3.48,0.06,0.05,-0.01,1688381504.507822
0.25,1.13,-3.11,0.02,0.05,0.01,1688381504.5876532
