Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.11,-0.24,-0.52,-0.01,-0.01,-0.0,1688381287.508335
-0.05,-0.47,-0.54,-0.02,-0.0,-0.0,1688381287.5922291
0.03,-0.46,-0.73,-0.01,-0.0,-0.0,1688381287.6884763
0.2,-0.42,-0.85,-0.01,0.0,-0.0,1688381287.7842722
0.35,0.3,-0.82,-0.01,0.0,0.0,1688381287.8802955
0.05,0.44,-0.83,-0.02,0.0,0.0,1688381287.9603977
0.21,0.56,-0.93,-0.02,0.01,0.0,1688381288.0362144
0.27,0.65,-0.84,-0.02,0.01,0.0,1688381288.104214
0.03,0.51,-0.85,-0.03,0.01,0.0,1688381288.1842709
-0.24,0.47,-0.83,-0.03,-0.0,0.0,1688381288.2643433
-0.48,0.02,-0.88,-0.02,-0.0,0.01,1688381288.3437433
-0.29,-0.16,-0.68,-0.02,-0.01,0.0,1688381288.4404206
-0.28,-0.28,-0.64,-0.02,-0.01,0.0,1688381288.5363607
-0.14,-0.08,-0.4,-0.01,-0.01,0.0,1688381288.6324174
-0.1,-0.11,-0.38,-0.01,-0.01,0.0,1688381288.7123084
-0.09,-0.07,-0.33,-0.01,-0.02,0.0,1688381288.8084533
-0.06,0.13,-0.3,-0.02,-0.01,-0.0,1688381288.888301
0.04,0.13,-0.3,-0.02,-0.01,-0.0,1688381288.968395
-0.03,0.17,-0.34,-0.02,-0.01,-0.0,1688381289.0483124
0.0,0.15,-0.37,-0.02,-0.01,-0.01,1688381289.1444178
0.01,0.11,-0.34,-0.02,-0.01,-0.0,1688381289.224215
0.29,-0.06,-0.61,-0.03,-0.01,-0.01,1688381289.304294
0.21,-0.36,-0.82,-0.03,-0.01,0.0,1688381289.384422
0.37,-0.46,-1.22,-0.02,-0.01,0.0,1688381289.4764223
0.68,-0.1,-1.29,-0.02,-0.0,-0.0,1688381289.5764258
0.2,0.57,-1.02,-0.02,0.0,-0.0,1688381289.6723797
-0.48,0.07,-0.61,-0.02,-0.01,0.0,1688381289.7684007
0.16,-0.32,-0.87,-0.01,-0.01,-0.0,1688381289.8484588
0.45,-0.2,-1.01,-0.02,-0.0,-0.0,1688381289.9404218
-0.39,0.22,-0.72,-0.02,-0.01,-0.0,1688381290.0243227
-0.33,-0.28,-0.73,-0.01,-0.02,0.0,1688381290.120414
-0.42,-0.32,-0.83,-0.0,-0.02,-0.0,1688381290.216393
-0.78,0.47,-1.16,-0.0,-0.04,-0.02,1688381290.312416
0.01,0.94,-1.15,-0.02,-0.03,-0.02,1688381290.3923187
0.2,0.83,-1.15,-0.03,-0.02,-0.02,1688381290.4722874
0.42,0.85,-1.35,-0.03,-0.02,-0.02,1688381290.5523126
-0.13,-0.98,-1.48,-0.02,-0.02,0.01,1688381290.631832
0.14,-0.6,-1.48,0.0,-0.02,0.01,1688381290.712403
