Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.97,-0.28,0.13,-0.01,-0.01,0.0,1688555583.36972
0.92,-0.25,0.13,-0.01,-0.01,0.0,1688555583.433189
0.95,-0.18,0.19,-0.0,-0.01,0.0,1688555583.5016115
1.02,-0.1,0.09,-0.0,-0.01,0.0,1688555583.5812788
1.13,-0.18,-0.58,-0.0,0.01,0.01,1688555583.6613545
1.14,0.01,-0.31,-0.0,0.0,0.01,1688555583.7416694
0.86,-0.03,-0.24,-0.01,0.0,0.01,1688555583.8173296
0.91,-0.09,-0.14,-0.01,-0.0,0.01,1688555583.885164
1.22,-0.5,-0.44,-0.0,0.0,0.0,1688555583.9610596
1.21,-0.45,-0.54,0.0,0.01,-0.0,1688555584.0295677
1.77,-0.3,-0.83,0.01,0.01,-0.0,1688555584.1092966
1.42,-0.26,-0.66,0.0,0.01,-0.0,1688555584.1891196
0.57,-0.13,-0.4,-0.0,0.0,0.01,1688555584.2693133
0.64,-0.05,-0.34,-0.01,0.01,0.01,1688555584.3454223
0.85,0.07,-0.41,-0.01,0.0,0.01,1688555584.4132934
0.71,0.09,-0.55,-0.01,0.01,0.01,1688555584.4895022
1.3,-0.1,-0.5,-0.01,0.01,0.01,1688555584.557348
1.45,-0.39,-0.58,-0.01,0.01,0.0,1688555584.6375015
1.27,-0.45,-0.65,0.01,0.01,-0.0,1688555584.717462
1.2,-0.5,-0.69,0.01,0.01,-0.01,1688555584.7935414
0.68,-0.48,-0.67,0.01,0.0,-0.01,1688555584.8653345
0.66,-0.11,-0.37,-0.01,0.01,0.01,1688555584.9413667
0.94,0.05,-0.39,-0.01,0.01,0.01,1688555585.0213192
1.27,0.04,-0.55,-0.01,0.01,0.01,1688555585.1011443
1.53,-0.39,-0.79,-0.01,0.02,-0.0,1688555585.18156
1.47,-0.43,-0.83,0.0,0.02,-0.01,1688555585.261436
1.6,-0.49,-0.85,0.0,0.02,-0.01,1688555585.341295
1.18,-0.55,-0.74,0.01,0.01,-0.01,1688555585.421146
0.82,-0.53,-1.04,0.02,0.01,-0.01,1688555585.4974957
0.35,-0.35,-0.75,0.0,0.01,-0.0,1688555585.5652778
0.72,0.05,-0.6,-0.01,0.0,0.01,1688555585.64547
0.85,0.05,-0.5,-0.01,0.01,0.01,1688555585.7255502
1.33,-0.13,-0.56,-0.01,0.01,0.01,1688555585.8052733
1.47,-0.43,-0.75,-0.0,0.01,0.0,1688555585.885462
1.37,-0.51,-0.87,0.01,0.02,-0.01,1688555585.9657252
1.16,-0.65,-0.91,0.01,0.01,-0.01,1688555586.0452561
0.87,-0.64,-0.92,0.02,0.01,-0.01,1688555586.121373
0.4,-0.42,-0.81,0.01,0.01,-0.01,1688555586.1891274
0.75,-0.1,-0.49,-0.01,0.01,0.01,1688555586.2650394
0.85,-0.02,-0.42,-0.01,0.01,0.01,1688555586.33345
1.25,-0.27,-0.54,-0.01,0.01,0.01,1688555586.4133976
1.41,-0.36,-0.72,-0.0,0.02,-0.0,1688555586.4935193
1.46,-0.63,-0.97,0.01,0.02,-0.01,1688555586.5734644
1.17,-0.56,-0.89,0.01,0.01,-0.01,1688555586.653074
0.65,-0.44,-0.84,0.02,0.01,-0.01,1688555586.7332652
0.57,-0.08,-0.59,0.01,0.0,0.0,1688555586.80954
0.92,-0.13,-0.32,-0.01,0.0,0.01,1688555586.877371
1.08,0.11,-0.43,-0.01,0.01,0.01,1688555586.9532692
1.49,-0.18,-0.66,-0.01,0.02,0.0,1688555587.0211155
