Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.29,-0.21,-0.33,-0.01,0.01,0.01,1688553053.997621
-0.35,-0.28,-0.47,-0.01,0.01,0.01,1688553054.0775087
-0.32,-0.48,-0.48,-0.01,0.01,0.01,1688553054.1576202
-0.36,-0.33,-0.45,-0.01,0.01,0.01,1688553054.2376971
-0.53,-0.33,-0.58,-0.01,0.01,0.01,1688553054.3175855
-0.59,-0.48,-0.48,-0.01,0.01,0.01,1688553054.3976014
-0.18,-0.45,-0.91,-0.0,0.02,0.01,1688553054.4773548
0.17,-0.6,-1.12,0.0,0.02,0.0,1688553054.5572872
0.14,-0.61,-1.14,0.0,0.02,-0.0,1688553054.6372619
0.24,-0.48,-1.26,0.01,0.02,-0.0,1688553054.7173266
0.06,-0.52,-1.13,0.02,0.02,-0.01,1688553054.7975254
-0.35,-0.71,-1.11,0.01,0.01,-0.01,1688553054.877649
-0.74,-0.27,-1.14,0.01,0.01,-0.0,1688553054.9574978
-0.8,0.25,-1.18,0.0,0.01,0.0,1688553055.03355
-0.6,0.65,-1.2,-0.0,0.01,0.01,1688553055.1014569
-0.51,0.7,-1.18,-0.01,0.02,0.01,1688553055.18562
-0.3,0.75,-1.22,-0.01,0.02,0.02,1688553055.2816613
-0.4,0.8,-1.1,-0.02,0.01,0.01,1688553055.3776467
-0.36,0.72,-0.95,-0.02,0.02,0.01,1688553055.4735348
-0.25,0.86,-0.89,-0.03,0.01,0.01,1688553055.5696568
-0.21,0.57,-0.67,-0.03,0.01,0.02,1688553055.6654978
-0.25,0.29,-0.73,-0.03,0.01,0.01,1688553055.761636
-0.32,0.11,-0.6,-0.02,0.01,0.01,1688553055.857618
-0.32,-0.05,-0.38,-0.02,0.01,0.01,1688553055.9536645
-0.18,-0.24,-0.62,-0.02,0.01,0.01,1688553056.049599
0.1,-0.16,-0.74,-0.03,0.02,0.0,1688553056.1456037
0.12,-0.27,-0.9,-0.03,0.02,0.0,1688553056.2416286
0.35,-0.24,-0.97,-0.02,0.02,0.0,1688553056.3376298
0.2,-0.03,-0.77,-0.02,0.02,0.0,1688553056.4336023
-0.23,0.18,-0.54,-0.03,0.01,0.01,1688553056.5296352
-0.27,0.17,-0.32,-0.02,0.01,0.01,1688553056.6256406
-0.35,-0.01,-0.34,-0.02,0.01,0.01,1688553056.721596
-0.24,-0.5,-0.57,-0.02,0.01,0.01,1688553056.8176064
-0.07,-0.46,-0.68,-0.02,0.02,0.0,1688553056.9096305
-0.19,-0.48,-0.55,-0.02,0.02,0.01,1688553056.9935048
