Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.05,0.09,0.18,-0.01,-0.0,0.01,1688383963.9283645
-0.06,0.18,0.24,-0.01,-0.0,0.01,1688383964.0116575
-0.03,0.19,0.22,-0.01,-0.0,0.01,1688383964.0922687
0.03,0.03,0.22,-0.01,-0.01,0.01,1688383964.172076
0.11,0.13,0.17,-0.01,-0.01,0.01,1688383964.2520938
-0.04,0.12,0.21,-0.01,-0.0,0.01,1688383964.3323078
-0.08,0.28,0.14,-0.01,-0.0,0.01,1688383964.4121704
-0.01,0.13,0.12,-0.02,-0.0,0.01,1688383964.4920747
-0.01,0.28,0.23,-0.01,-0.0,0.01,1688383964.572077
-0.09,0.18,-0.05,-0.02,-0.0,0.02,1688383964.6520607
-0.15,0.19,-0.22,-0.01,0.0,0.02,1688383964.7323005
-0.14,0.11,-0.32,-0.01,0.0,0.02,1688383964.8120887
-0.03,0.16,-0.32,-0.01,0.0,0.01,1688383964.8921082
-0.02,0.04,-0.4,-0.01,0.0,0.02,1688383964.9720767
0.1,-0.12,-0.2,-0.01,0.0,0.02,1688383965.0523794
0.03,-0.1,-0.17,-0.01,0.0,0.01,1688383965.1323571
-0.19,0.07,-0.04,-0.01,-0.0,0.01,1688383965.228111
-0.23,0.22,-0.09,-0.01,-0.0,0.01,1688383965.3081803
-0.05,0.39,0.0,-0.02,0.0,0.02,1688383965.3883266
0.17,0.34,-0.01,-0.01,-0.0,0.02,1688383965.4685154
0.15,-0.04,-0.1,-0.01,0.0,0.01,1688383965.5644157
0.1,-0.06,-0.11,-0.0,-0.01,0.01,1688383965.6443603
-0.15,-0.23,-0.17,-0.0,-0.0,0.01,1688383965.7403383
0.05,0.13,0.1,-0.01,-0.01,0.01,1688383965.8203573
0.03,0.13,0.08,-0.01,-0.0,0.01,1688383965.9163475
0.07,-0.22,-0.12,-0.01,0.0,0.01,1688383965.9963033
-0.1,-0.05,-0.1,-0.0,-0.0,0.01,1688383966.0760689
-0.03,0.14,0.07,-0.01,-0.01,0.01,1688383966.1563103
0.12,0.11,-0.12,-0.01,-0.0,0.01,1688383966.236265
0.29,-0.13,-0.19,-0.0,-0.0,0.01,1688383966.3162735
-0.05,0.11,-0.21,-0.0,-0.0,0.01,1688383966.3960972
-0.03,0.25,0.0,-0.01,-0.0,0.01,1688383966.4720623
0.19,0.12,-0.18,-0.01,-0.0,0.01,1688383966.5399156
0.22,-0.22,-0.29,0.0,-0.0,0.01,1688383966.619992
0.2,-0.27,-0.32,0.0,-0.0,0.01,1688383966.7000408
-0.24,0.1,-0.21,-0.01,-0.01,0.01,1688383966.7803123
-0.17,0.3,-0.2,-0.01,-0.0,0.01,1688383966.8603938
-0.67,-0.03,-0.99,0.0,-0.0,0.01,1688383966.9523735
-0.2,-0.22,-1.95,0.02,0.0,0.01,1688383967.0362656
0.0,-0.11,-2.01,0.02,0.0,0.01,1688383967.1163135
-0.4,-0.03,-0.71,0.0,-0.01,0.01,1688383967.19608
-0.05,0.18,-0.09,-0.01,-0.01,0.01,1688383967.2762437
-0.01,0.19,-0.54,-0.0,-0.01,0.01,1688383967.356306
-0.08,-0.24,-2.13,0.02,-0.0,0.01,1688383967.436012
-0.17,-0.21,-2.76,0.03,0.0,0.01,1688383967.5164266
-0.24,-0.45,-2.4,0.02,-0.0,0.01,1688383967.5963316
-0.53,-0.01,-0.64,-0.0,-0.01,0.0,1688383967.6763759
-0.1,0.18,-0.17,-0.01,0.0,0.01,1688383967.756438
-0.12,-0.1,-1.13,0.0,-0.01,0.01,1688383967.8403013
-0.19,-0.06,-2.04,0.02,-0.01,0.01,1688383967.9323385
