Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.15,-0.01,-0.07,-0.01,-0.01,-0.0,1688467783.5219402
0.15,0.13,-0.08,-0.01,-0.01,-0.0,1688467783.6060903
0.3,0.17,-0.06,-0.01,-0.01,-0.0,1688467783.7020512
0.17,0.1,-0.18,-0.01,-0.01,-0.0,1688467783.7819264
0.17,0.24,-0.11,-0.01,-0.01,-0.0,1688467783.8621209
0.2,0.23,-0.28,-0.01,-0.01,0.0,1688467783.958144
0.17,-0.05,-0.53,-0.01,-0.0,-0.0,1688467784.0378447
0.14,-0.17,-0.61,-0.0,-0.01,-0.01,1688467784.1138349
0.09,-0.15,-0.64,0.0,-0.01,-0.0,1688467784.1776588
0.06,-0.23,-0.62,0.0,-0.01,-0.01,1688467784.258011
-0.13,0.35,-0.74,-0.01,0.0,0.01,1688467784.3259633
-0.04,0.35,-0.71,-0.02,0.0,0.01,1688467784.4022143
0.11,0.34,-0.91,-0.02,0.01,0.01,1688467784.4861426
0.38,0.34,-1.21,-0.03,0.02,0.01,1688467784.5781562
0.74,0.21,-1.45,-0.02,0.03,0.0,1688467784.6581802
1.07,-0.29,-1.53,-0.01,0.03,-0.01,1688467784.7381153
0.52,-0.75,-1.49,-0.0,0.02,-0.01,1688467784.838033
0.03,-0.62,-1.38,0.02,0.01,-0.01,1688467784.9181623
-0.53,-0.19,-1.27,0.02,0.0,-0.02,1688467784.9942179
-0.49,0.18,-0.86,-0.01,0.0,0.0,1688467785.0779815
-0.15,0.47,-0.84,-0.02,0.01,0.01,1688467785.174198
0.2,0.4,-1.09,-0.04,0.02,0.01,1688467785.2660635
0.62,0.23,-1.28,-0.04,0.03,-0.0,1688467785.350234
1.01,-0.21,-1.77,-0.05,0.05,-0.02,1688467785.445949
1.11,-0.73,-2.08,-0.03,0.06,-0.03,1688467785.5422263
0.49,-0.71,-1.84,-0.02,0.04,-0.02,1688467785.6382017
-0.22,-0.61,-1.51,0.0,0.03,-0.02,1688467785.734306
-0.66,0.51,-1.38,-0.03,0.02,0.02,1688467785.8301072
-0.3,0.67,-1.48,-0.04,0.02,0.02,1688467785.9260962
0.03,0.15,-1.66,-0.04,0.04,0.01,1688467786.0062113
0.73,-0.71,-1.74,-0.01,0.04,-0.02,1688467786.0981207
0.48,-0.85,-1.66,-0.0,0.04,-0.02,1688467786.1941016
-0.46,-0.36,-1.4,-0.01,0.01,-0.01,1688467786.2782125
-0.88,-0.07,-1.3,-0.01,0.01,0.0,1688467786.3740926
-0.72,0.22,-1.02,-0.02,0.0,0.01,1688467786.4661582
0.33,0.29,-1.07,-0.02,0.02,0.01,1688467786.5502293
1.49,0.0,-2.45,-0.01,0.05,-0.0,1688467786.630098
2.35,-0.27,-3.5,-0.02,0.07,-0.01,1688467786.726184
0.25,0.14,-0.68,-0.01,0.01,0.0,1688467786.8061783
0.14,0.19,-0.05,-0.01,-0.01,-0.0,1688467786.8981633
0.06,0.12,-0.07,-0.01,-0.01,-0.0,1688467786.9781196
0.61,-0.07,-1.3,-0.02,0.02,-0.0,1688467787.061982
1.28,-0.05,-1.69,-0.01,0.03,-0.01,1688467787.1380556
0.19,0.2,-0.31,-0.01,0.0,-0.0,1688467787.222066
0.08,0.13,-0.1,-0.01,-0.01,-0.0,1688467787.3018742
0.7,-0.16,-1.35,-0.01,0.02,-0.0,1688467787.382025
1.56,-0.19,-1.96,-0.01,0.03,-0.01,1688467787.4617164
0.63,-0.7,-1.39,-0.0,0.02,-0.01,1688467787.5416899
0.03,-0.26,-0.69,0.0,0.0,-0.01,1688467787.625941
-0.26,0.09,-0.53,-0.02,0.0,0.0,1688467787.7178886
0.21,0.27,-0.75,-0.02,0.01,0.0,1688467787.810091
0.69,0.04,-1.1,-0.02,0.02,-0.0,1688467787.890129
0.21,-0.31,-0.83,-0.0,0.01,-0.01,1688467787.9740767
-0.26,0.29,-0.56,-0.01,0.0,0.0,1688467788.0501468
0.05,0.18,-0.49,-0.02,0.0,0.01,1688467788.1339004
0.44,0.22,-0.88,-0.02,0.02,-0.0,1688467788.2141588
0.35,-0.48,-0.93,-0.01,0.02,-0.01,1688467788.30616
-0.04,-0.19,-0.61,-0.0,0.0,-0.01,1688467788.3902
0.06,0.26,-0.43,-0.02,0.0,0.0,1688467788.486063
0.19,0.14,-0.74,-0.03,0.01,0.01,1688467788.5660365
0.72,-0.24,-1.13,-0.02,0.02,-0.02,1688467788.645724
0.33,-0.32,-0.96,-0.01,0.01,-0.01,1688467788.7255862
-0.01,-0.15,-0.61,-0.0,0.0,-0.01,1688467788.806011
-0.05,0.29,-0.69,-0.02,0.01,0.01,1688467788.8865004
0.67,0.24,-1.14,-0.03,0.02,0.0,1688467788.9821043
0.32,-0.36,-0.98,-0.01,0.02,-0.01,1688467789.0780606
-0.27,0.12,-0.65,-0.01,0.0,-0.0,1688467789.1582355
-0.01,0.34,-0.84,-0.02,0.01,0.01,1688467789.2382681
0.4,0.02,-0.92,-0.03,0.02,0.0,1688467789.3182216
0.19,-0.13,-0.69,-0.01,0.01,-0.01,1688467789.414239
-0.17,0.16,-0.52,-0.01,0.0,0.0,1688467789.4940364
-0.06,0.36,-0.83,-0.03,0.01,0.01,1688467789.5742636
0.31,-0.19,-0.66,-0.02,0.01,-0.01,1688467789.6541207
0.29,-0.23,-0.78,-0.0,0.01,-0.01,1688467789.7502627
-0.28,-0.03,-0.63,-0.0,0.0,-0.01,1688467789.830229
-0.09,0.51,-0.93,-0.03,0.01,0.01,1688467789.9100769
0.98,0.18,-1.42,-0.04,0.03,0.0,1688467789.9901092
1.22,-0.29,-1.72,-0.02,0.04,-0.02,1688467790.0700204
0.48,-0.7,-1.46,0.01,0.03,-0.02,1688467790.1500885
-0.27,-0.35,-0.99,0.01,0.01,-0.02,1688467790.2300982
-0.47,0.53,-0.94,-0.01,0.01,0.01,1688467790.306144
0.13,0.58,-1.27,-0.02,0.02,0.02,1688467790.3740559
1.12,0.13,-1.5,-0.03,0.03,0.0,1688467790.454141
0.42,-0.63,-1.24,-0.0,0.03,-0.01,1688467790.5340455
0.02,-0.18,-0.75,0.0,0.0,-0.01,1688467790.6261475
0.0,0.44,-0.78,-0.02,0.01,0.01,1688467790.714444
0.64,0.28,-0.98,-0.02,0.02,-0.0,1688467790.790235
0.28,-0.43,-0.79,-0.0,0.01,-0.01,1688467790.8704169
-0.17,-0.02,-0.61,-0.0,0.0,-0.01,1688467790.946104
-0.08,0.33,-0.51,-0.02,0.0,0.0,1688467791.0263617
-0.08,0.23,-0.66,-0.03,0.01,0.01,1688467791.1061904
0.6,-0.66,-1.28,-0.0,0.03,-0.02,1688467791.2062418
-0.03,-0.45,-0.76,0.0,0.01,-0.01,1688467791.2862372
-0.09,0.08,-0.44,-0.0,-0.0,-0.01,1688467791.3662202
-0.06,0.35,-0.43,-0.01,0.0,0.0,1688467791.446353
0.36,0.49,-0.83,-0.02,0.01,0.01,1688467791.5420866
0.75,-0.2,-1.08,-0.01,0.02,-0.01,1688467791.6182585
0.36,-0.49,-0.95,-0.01,0.02,-0.01,1688467791.702132
-0.02,-0.06,-0.55,-0.0,-0.0,-0.01,1688467791.7819505
-0.08,0.34,-0.59,-0.01,0.01,0.0,1688467791.8621862
0.2,0.31,-0.64,-0.02,0.01,0.01,1688467791.942158
0.8,0.13,-1.11,-0.02,0.02,-0.0,1688467792.0221252
0.61,-0.45,-1.14,-0.01,0.03,-0.01,1688467792.1020722
0.09,-0.39,-0.98,0.0,0.02,-0.01,1688467792.182125
-0.41,0.1,-0.68,-0.01,0.01,-0.0,1688467792.2618473
0.16,0.53,-0.82,-0.01,0.01,0.01,1688467792.3421462
0.74,0.4,-1.05,-0.01,0.02,0.01,1688467792.4220624
0.25,-0.22,-0.87,0.0,0.01,-0.01,1688467792.5019648
-0.19,0.03,-0.61,-0.0,0.0,-0.01,1688467792.5821316
-0.07,0.43,-0.75,-0.01,0.01,0.01,1688467792.6621354
-0.19,0.34,-0.87,-0.02,0.01,0.01,1688467792.742081
0.47,-0.17,-1.06,-0.01,0.02,-0.0,1688467792.8217013
0.19,-0.51,-0.88,0.01,0.01,-0.01,1688467792.901896
-0.35,0.09,-0.59,-0.0,0.0,-0.01,1688467792.986394
-0.19,0.48,-0.88,-0.02,0.01,0.01,1688467793.0821798
0.84,0.16,-1.17,-0.02,0.02,0.0,1688467793.174287
0.84,-0.02,-1.25,-0.01,0.03,-0.01,1688467793.2542493
0.31,-0.49,-1.01,-0.01,0.02,-0.01,1688467793.3342078
0.03,-0.2,-0.64,-0.0,0.0,-0.01,1688467793.4143174
-0.05,0.4,-0.56,-0.01,0.01,0.01,1688467793.494377
0.51,0.54,-0.98,-0.02,0.02,0.01,1688467793.574322
