Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-2.75,-1.56,1.42,-0.07,0.04,-0.07,1688466678.4782553
-2.59,-1.66,1.32,-0.07,0.04,-0.07,1688466678.570198
-2.39,-1.58,1.43,-0.07,0.04,-0.06,1688466678.6502066
-2.08,-1.38,0.78,-0.07,0.05,-0.06,1688466678.7501678
-1.84,-1.63,0.49,-0.07,0.06,-0.07,1688466678.8462684
-1.73,-1.73,0.4,-0.07,0.06,-0.07,1688466678.926098
-1.86,-1.91,0.32,-0.07,0.07,-0.07,1688466679.022166
-2.02,-1.92,0.43,-0.07,0.07,-0.07,1688466679.097784
-2.12,-2.05,0.18,-0.06,0.07,-0.07,1688466679.1822364
-2.65,-1.61,0.12,-0.06,0.07,-0.08,1688466679.27816
-2.76,-1.1,0.1,-0.07,0.08,-0.06,1688466679.3542113
-2.39,-0.78,0.11,-0.07,0.08,-0.05,1688466679.438082
-2.58,-0.8,0.06,-0.07,0.08,-0.05,1688466679.5181184
-2.65,-1.45,-0.38,-0.07,0.1,-0.07,1688466679.6101935
-2.48,-1.72,-0.64,-0.07,0.08,-0.07,1688466679.6940532
-1.81,-1.81,-0.87,-0.07,0.1,-0.07,1688466679.7901013
-1.27,-1.87,-0.6,-0.07,0.1,-0.07,1688466679.8700683
-1.66,-1.57,0.32,-0.07,0.07,-0.07,1688466679.9498293
-1.86,-1.52,0.7,-0.08,0.07,-0.07,1688466680.0302734
-1.95,-1.51,0.7,-0.08,0.07,-0.07,1688466680.10617
-2.22,-1.86,0.32,-0.07,0.07,-0.07,1688466680.2062309
-2.67,-1.64,-0.16,-0.06,0.07,-0.08,1688466680.2862322
-2.88,-1.56,-0.16,-0.06,0.07,-0.08,1688466680.3822935
-2.72,-1.31,0.11,-0.07,0.07,-0.07,1688466680.462192
-2.11,-1.14,0.43,-0.07,0.07,-0.06,1688466680.5578885
-2.04,-1.29,0.66,-0.08,0.07,-0.07,1688466680.6382082
-2.04,-1.34,0.71,-0.07,0.07,-0.07,1688466680.7301888
-2.43,-1.32,0.4,-0.08,0.07,-0.06,1688466680.8139024
-2.82,-1.76,-0.17,-0.07,0.07,-0.07,1688466680.8902295
-2.87,-1.96,-0.17,-0.07,0.07,-0.07,1688466680.9741776
-2.71,-1.34,0.13,-0.08,0.07,-0.06,1688466681.0542088
-2.22,-1.14,0.4,-0.08,0.08,-0.05,1688466681.1341689
-2.17,-1.36,-0.07,-0.08,0.09,-0.06,1688466681.2141638
