Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.0,-0.08,0.1,-0.01,-0.01,0.0,1688395447.5085204
0.0,-0.03,0.05,-0.01,-0.0,0.0,1688395447.5882003
0.0,-0.04,0.13,-0.01,-0.01,0.0,1688395447.6681552
-0.01,-0.05,0.14,-0.01,-0.01,0.0,1688395447.7478304
0.02,-0.01,0.14,-0.01,-0.01,0.0,1688395447.8282201
-0.11,-0.17,-0.04,-0.01,-0.01,0.0,1688395447.9082017
-0.19,-0.13,0.1,-0.01,-0.01,0.0,1688395447.9881968
-0.02,-0.12,0.08,-0.01,-0.0,0.0,1688395448.0681317
0.12,-0.09,0.1,-0.01,-0.01,0.0,1688395448.1482341
-0.02,-0.04,0.02,-0.01,-0.0,0.0,1688395448.2280536
-0.09,0.24,-0.16,-0.01,-0.0,0.01,1688395448.3080063
-0.12,0.26,0.02,-0.01,-0.0,0.0,1688395448.387909
-0.2,0.16,-0.03,-0.01,-0.01,0.01,1688395448.4678218
-0.09,0.02,0.05,-0.01,-0.01,0.01,1688395448.548218
-0.01,0.03,0.1,-0.01,-0.01,0.0,1688395448.6281354
-0.07,-0.05,0.14,-0.01,-0.0,0.0,1688395448.708124
0.09,-0.08,-0.02,-0.01,0.0,0.0,1688395448.7881446
0.04,-0.1,0.09,-0.01,-0.0,0.0,1688395448.868072
-0.02,-0.18,0.03,-0.01,-0.0,0.0,1688395448.948064
0.02,-0.15,0.04,-0.01,-0.01,0.0,1688395449.0281117
-0.13,-0.16,0.12,-0.01,-0.0,0.0,1688395449.107949
0.01,-0.2,0.01,-0.01,-0.0,0.0,1688395449.1880624
-0.08,-0.18,0.08,-0.01,-0.0,0.0,1688395449.2682233
-0.01,-0.12,0.15,-0.01,-0.0,0.0,1688395449.347955
-0.06,0.01,0.04,-0.01,-0.0,0.0,1688395449.4280107
0.01,0.08,0.06,-0.01,-0.01,0.01,1688395449.5080743
0.01,0.05,0.1,-0.01,-0.0,0.0,1688395449.5879092
-0.06,-0.01,0.06,-0.01,-0.0,0.0,1688395449.667581
0.04,0.05,0.11,-0.01,-0.01,0.0,1688395449.7480674
-0.11,0.02,0.06,-0.0,-0.0,0.0,1688395449.8279638
-0.07,-0.31,0.04,-0.01,-0.0,0.0,1688395449.908086
-0.04,-0.34,-0.08,-0.0,-0.01,0.0,1688395449.9882526
0.1,-0.26,-0.03,-0.01,-0.01,0.0,1688395450.0680208
-0.01,-0.13,0.07,-0.0,-0.0,0.0,1688395450.1481254
0.06,-0.04,0.07,-0.01,-0.01,0.0,1688395450.2280614
0.09,0.04,0.07,-0.0,-0.01,0.01,1688395450.3082151
0.06,0.05,0.03,-0.01,-0.0,0.0,1688395450.387971
-0.11,0.11,-0.02,-0.01,-0.0,0.01,1688395450.468297
-0.2,-0.04,0.11,-0.01,-0.01,0.0,1688395450.552165
-0.3,-0.2,0.03,-0.01,-0.01,0.0,1688395450.6276155
-0.1,-0.22,0.08,-0.0,-0.01,0.0,1688395450.7079823
-0.06,-0.11,0.17,-0.01,-0.0,0.0,1688395450.7840583
0.15,0.06,0.07,-0.01,-0.01,0.0,1688395450.852252
0.11,0.03,0.06,-0.01,-0.01,0.0,1688395450.9360154
-0.22,0.06,0.01,-0.01,-0.01,0.0,1688395451.0322413
-0.23,-0.15,0.01,-0.01,-0.01,0.01,1688395451.124141
-0.05,-0.42,-0.01,-0.01,-0.0,0.0,1688395451.2040186
0.01,-0.19,0.09,-0.0,-0.0,-0.0,1688395451.2839932
0.05,-0.15,0.05,-0.01,-0.0,0.0,1688395451.3642979
-0.12,0.15,-0.04,-0.01,-0.0,0.01,1688395451.4442124
-0.14,0.13,0.03,-0.01,-0.0,0.0,1688395451.5240202
0.05,0.07,0.1,-0.01,-0.01,0.0,1688395451.6040237
0.03,-0.1,0.17,-0.01,-0.01,0.0,1688395451.683987
0.13,-0.04,0.1,-0.01,-0.0,0.0,1688395451.7635813
0.02,-0.11,0.13,-0.01,-0.01,0.0,1688395451.8480394
-0.05,-0.04,0.07,-0.01,-0.0,0.0,1688395451.9441607
-0.01,-0.12,0.06,-0.0,-0.0,0.0,1688395452.0359886
0.08,0.01,0.07,-0.0,-0.01,0.0,1688395452.1199658
0.03,0.12,0.04,-0.01,-0.0,0.0,1688395452.2000785
-0.01,0.23,0.06,-0.01,-0.0,0.0,1688395452.2960362
-0.02,0.09,0.14,-0.01,-0.01,0.0,1688395452.3760376
-0.21,-0.06,0.08,-0.01,-0.01,0.01,1688395452.4720182
-0.08,-0.4,0.08,-0.01,-0.01,0.0,1688395452.5479617
0.14,-0.28,0.03,-0.0,-0.0,0.0,1688395452.6278226
0.19,-0.07,0.0,-0.01,-0.0,0.0,1688395452.7117782
0.08,0.07,0.12,-0.01,-0.0,0.0,1688395452.8080244
-0.16,0.05,0.03,-0.01,-0.01,0.0,1688395452.9039996
-0.18,-0.1,0.1,-0.0,-0.01,0.0,1688395452.984
-0.11,-0.41,0.08,-0.01,-0.0,0.0,1688395453.0799987
0.11,-0.12,0.1,-0.01,-0.0,0.0,1688395453.160046
0.12,0.08,0.07,-0.01,-0.0,0.0,1688395453.2558732
-0.02,0.0,0.1,-0.01,-0.01,0.0,1688395453.3360262
-0.23,-0.13,0.07,-0.01,-0.01,0.01,1688395453.432112
-0.02,-0.2,0.16,-0.0,-0.01,0.0,1688395453.5120046
0.08,-0.19,0.1,-0.0,-0.0,-0.0,1688395453.5919225
0.16,-0.1,0.22,-0.0,-0.01,0.0,1688395453.6719859
-0.06,-0.14,0.2,-0.0,-0.01,-0.0,1688395453.7520044
-0.13,-0.15,0.17,-0.01,-0.01,0.0,1688395453.831954
-0.2,0.03,0.14,-0.01,-0.01,0.0,1688395453.9119914
-0.23,0.23,0.0,-0.01,-0.01,0.0,1688395453.9922142
-0.19,0.21,0.04,-0.01,-0.01,0.0,1688395454.0880861
-0.02,0.33,0.0,-0.01,-0.01,0.0,1688395454.1841013
-0.06,0.32,0.02,-0.01,-0.0,0.0,1688395454.2640693
0.02,0.28,0.08,-0.01,-0.0,0.01,1688395454.3441055
-0.04,0.0,0.2,-0.01,-0.0,0.0,1688395454.4240015
0.0,-0.1,0.17,-0.01,-0.01,0.0,1688395454.5041213
0.0,-0.24,0.15,-0.01,-0.01,0.0,1688395454.5838742
0.06,-0.31,0.11,-0.01,-0.01,0.0,1688395454.6639996
0.05,-0.16,0.09,-0.01,-0.01,0.0,1688395454.7442737
0.16,0.01,0.14,-0.01,-0.01,0.0,1688395454.8235831
0.06,0.01,0.12,-0.01,-0.01,0.01,1688395454.9042573
0.06,-0.2,0.14,-0.01,-0.01,0.0,1688395455.000334
0.03,-0.2,0.09,-0.0,-0.01,0.0,1688395455.0923042
0.08,-0.14,0.13,-0.01,-0.01,0.0,1688395455.176316
0.04,0.04,0.09,-0.01,-0.0,0.01,1688395455.256392
-0.1,0.08,0.08,-0.01,-0.01,0.01,1688395455.3522902
-0.2,-0.16,0.11,-0.01,-0.01,0.0,1688395455.432298
-0.03,-0.14,0.17,-0.01,-0.01,0.0,1688395455.5122683
0.14,-0.04,0.06,-0.0,-0.01,0.0,1688395455.5920439
0.17,0.09,-0.03,-0.01,-0.0,0.0,1688395455.668308
-0.04,-0.19,0.09,-0.01,-0.01,0.0,1688395455.7520514
-0.04,-0.12,0.14,-0.01,-0.01,0.01,1688395455.832373
0.29,-0.3,-0.01,-0.01,-0.0,0.0,1688395455.9281876
0.23,-0.17,0.04,-0.01,-0.01,0.0,1688395456.0240784
0.14,-0.17,0.07,-0.01,-0.0,0.0,1688395456.1203177
0.08,-0.06,0.13,-0.01,-0.01,0.01,1688395456.2001941
-0.1,-0.09,0.07,-0.01,-0.01,0.0,1688395456.2800448
-0.11,-0.13,0.04,-0.01,-0.01,0.01,1688395456.3600345
0.12,-0.18,0.0,-0.01,-0.0,0.0,1688395456.4402726
0.11,0.08,0.07,-0.01,-0.0,0.01,1688395456.5202413
-0.05,0.0,0.03,-0.01,-0.01,0.01,1688395456.5996182
-0.1,-0.11,0.13,-0.01,-0.0,0.01,1688395456.68026
-0.02,-0.18,0.1,-0.0,-0.0,0.01,1688395456.7600892
0.14,-0.3,0.05,-0.01,-0.01,0.0,1688395456.8563087
0.08,-0.13,0.04,-0.01,-0.01,0.01,1688395456.9520135
-0.09,0.03,-0.07,-0.01,-0.0,0.01,1688395457.0443392
-0.13,-0.2,0.04,-0.0,-0.0,0.0,1688395457.1283019
0.09,-0.1,0.13,-0.0,-0.01,0.01,1688395457.224075
-0.02,-0.23,0.18,-0.01,-0.01,0.01,1688395457.3040853
0.07,-0.25,-0.04,-0.01,-0.01,0.0,1688395457.384387
