Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
-0.14,-0.03,-0.07,-0.02,0.01,0.0,1688377342.3083913
-0.11,0.02,-0.1,-0.02,0.01,-0.0,1688377342.4043171
-0.06,0.05,-0.07,-0.02,0.0,0.0,1688377342.5003655
-0.59,0.11,-0.96,-0.02,0.02,-0.0,1688377342.5963874
-0.33,-0.43,-1.43,-0.03,0.03,-0.01,1688377342.692288
-0.54,-1.18,-1.3,-0.01,0.02,-0.01,1688377342.784493
-0.37,-1.09,-1.31,-0.01,0.02,-0.01,1688377342.864326
-0.81,-0.9,-1.25,0.0,0.01,-0.01,1688377342.9482958
0.35,-1.12,-1.5,0.0,0.03,-0.01,1688377343.0400736
0.77,-1.0,-1.49,0.0,0.04,-0.0,1688377343.1239998
1.24,-0.65,-1.61,0.01,0.05,0.01,1688377343.2202442
0.97,-0.32,-1.27,0.0,0.05,0.01,1688377343.3164184
-0.17,-0.39,-1.13,0.0,0.03,-0.01,1688377343.412318
-1.37,0.03,-1.62,0.01,0.02,-0.02,1688377343.5085666
-1.61,0.24,-1.64,0.01,0.01,-0.02,1688377343.6044831
-0.73,-0.21,-1.55,0.02,0.02,-0.01,1688377343.6962872
0.39,-0.91,-1.21,0.01,0.03,0.01,1688377343.7803488
0.71,-1.0,-1.34,0.02,0.04,0.01,1688377343.8763266
0.29,-0.87,-1.04,0.02,0.03,0.0,1688377343.9723802
0.36,-0.83,-0.97,0.02,0.03,0.0,1688377344.0686488
0.21,-0.56,-0.81,0.01,0.03,0.0,1688377344.1643026
0.08,-0.48,-1.05,0.01,0.03,-0.0,1688377344.256112
-0.21,0.57,-0.5,-0.01,0.02,0.01,1688377344.336138
0.44,1.7,-0.81,-0.01,0.04,0.06,1688377344.4199278
-0.18,0.78,-0.85,-0.0,0.02,0.02,1688377344.5001945
0.09,1.08,-1.18,-0.02,0.04,0.03,1688377344.580141
0.61,1.15,-1.33,-0.03,0.05,0.03,1688377344.6562998
0.19,1.41,-1.44,-0.04,0.05,0.04,1688377344.7402444
-0.41,1.04,-1.02,-0.04,0.04,0.04,1688377344.8161454
-0.77,0.88,-1.0,-0.05,0.03,0.04,1688377344.9006722
-0.99,0.95,-1.22,-0.06,0.03,0.05,1688377344.9964283
-0.98,1.06,-1.12,-0.06,0.04,0.05,1688377345.0882702
-1.09,0.43,-0.89,-0.05,0.03,0.04,1688377345.1682627
-0.4,-1.15,-1.08,-0.04,0.02,-0.01,1688377345.2481754
-0.29,-1.0,-1.21,-0.03,0.02,-0.0,1688377345.3324258
-0.2,-1.07,-1.24,-0.01,0.02,-0.0,1688377345.4242814
-0.13,0.73,-0.77,-0.02,0.01,0.01,1688377345.5042992
-0.35,0.65,-0.69,-0.04,0.01,0.01,1688377345.588566
-0.16,-0.28,-0.74,-0.03,0.01,0.0,1688377345.6841729
-0.09,-0.9,-0.98,-0.01,0.01,0.0,1688377345.7642922
0.07,0.65,-0.78,-0.03,0.01,0.0,1688377345.860249
-0.76,0.36,-0.76,-0.03,0.0,0.01,1688377345.9401486
-0.34,-0.63,-0.77,-0.02,0.0,0.01,1688377346.0202315
-0.52,-0.97,-1.07,-0.01,0.0,0.0,1688377346.0999856
-0.61,-1.1,-1.14,-0.01,0.0,0.0,1688377346.1922855
0.66,-0.9,-1.36,-0.0,0.02,0.01,1688377346.2722757
1.05,-0.84,-1.53,-0.01,0.03,0.01,1688377346.3561263
1.34,-0.67,-1.65,-0.0,0.04,0.01,1688377346.4482481
1.23,-0.94,-1.63,0.0,0.05,0.01,1688377346.528001
0.87,-1.13,-1.42,0.01,0.04,0.0,1688377346.6125562
1.0,-1.17,-1.49,0.02,0.05,0.01,1688377346.7042909
0.93,-0.71,-1.23,0.01,0.05,0.01,1688377346.7845376
0.84,-0.57,-1.09,0.01,0.04,0.01,1688377346.86849
1.52,-0.14,-1.59,0.01,0.07,0.04,1688377346.9642456
0.6,0.24,-1.39,0.01,0.06,0.02,1688377347.0442219
-0.58,0.39,-1.18,0.0,0.03,0.0,1688377347.1200101
-0.83,0.74,-1.0,-0.01,0.03,0.0,1688377347.184166
-0.76,0.68,-1.14,-0.01,0.03,0.01,1688377347.2681427
-1.33,0.87,-1.52,-0.01,0.03,0.01,1688377347.364147
-1.58,0.82,-1.6,-0.01,0.02,0.0,1688377347.460113
-1.54,0.52,-1.49,-0.02,0.01,0.0,1688377347.5402524
-1.53,0.5,-1.43,-0.02,-0.01,0.0,1688377347.6360583
-1.85,0.51,-1.48,-0.02,-0.02,-0.0,1688377347.7122355
-1.11,0.23,-1.59,-0.02,-0.01,-0.0,1688377347.7962437
1.9,-0.09,-2.33,-0.01,0.07,0.0,1688377347.8762834
1.74,-0.37,-1.8,-0.01,0.06,0.0,1688377347.9721766
