Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.03,0.0,0.12,0.0,0.0,-0.0,1688742559.9466398
0.07,0.06,0.1,0.01,0.0,-0.0,1688742560.0427277
0.04,0.07,0.05,0.0,0.0,-0.0,1688742560.1345546
0.0,0.13,0.07,0.01,0.01,-0.0,1688742560.2144992
0.01,0.12,0.1,0.01,0.0,0.0,1688742560.2945979
-0.03,0.04,-0.02,0.0,0.01,-0.0,1688742560.3746862
0.04,0.17,-0.08,0.01,0.01,0.0,1688742560.450408
0.18,0.11,-0.07,0.01,0.0,-0.0,1688742560.5184672
0.15,0.0,-0.07,0.01,0.0,-0.01,1688742560.6026142
0.09,-0.03,-0.07,0.01,0.01,-0.0,1688742560.6986158
0.2,-0.05,-0.1,0.01,0.0,-0.0,1688742560.7946837
0.2,0.07,-0.2,0.01,0.0,-0.0,1688742560.8906963
0.05,-0.07,-0.09,0.0,0.0,-0.0,1688742560.9866686
-0.1,0.17,-0.17,0.0,0.01,0.0,1688742561.082663
-0.11,0.09,-0.15,0.0,0.01,0.0,1688742561.1786475
-0.01,0.1,-0.16,0.0,0.01,0.0,1688742561.2747006
-0.04,0.1,-0.17,0.0,0.01,0.0,1688742561.370645
-0.14,0.04,-0.07,0.0,0.0,0.0,1688742561.4667819
-0.09,0.04,-0.08,0.01,0.0,-0.0,1688742561.562644
0.33,0.07,-0.17,0.01,0.01,-0.0,1688742561.6586397
0.28,0.0,-0.18,0.01,0.01,-0.0,1688742561.754701
0.27,0.04,-0.15,0.01,0.01,-0.0,1688742561.8506975
0.12,0.05,-0.1,0.01,0.01,-0.0,1688742561.946711
0.28,0.07,-0.13,0.01,0.01,-0.0,1688742562.0426538
-0.05,0.01,-0.2,0.01,0.01,-0.01,1688742562.1386235
-0.24,-0.08,-0.21,0.0,0.01,-0.0,1688742562.2346134
-0.3,0.05,-0.22,0.0,0.01,0.0,1688742562.330637
-0.31,0.08,-0.27,0.0,0.01,0.0,1688742562.4266174
-0.24,0.15,-0.19,0.0,0.01,0.0,1688742562.5226233
-0.08,0.1,-0.12,0.0,0.01,0.0,1688742562.6186757
-0.06,0.1,-0.11,0.0,0.01,0.0,1688742562.7146764
0.03,0.11,-0.04,0.0,0.01,0.0,1688742562.8107026
0.08,-0.05,-0.11,0.01,0.0,-0.0,1688742562.9066384
0.11,-0.15,-0.13,0.01,0.0,-0.0,1688742562.998577
0.17,-0.2,-0.11,0.01,0.0,-0.01,1688742563.0826468
0.25,-0.06,-0.15,0.01,0.0,-0.0,1688742563.178646
0.22,0.06,-0.17,0.01,0.01,-0.0,1688742563.2746193
0.26,0.03,-0.14,0.01,0.01,-0.0,1688742563.3706353
0.25,0.04,-0.15,0.01,0.01,-0.0,1688742563.4664428
0.32,0.06,-0.06,0.01,0.0,-0.0,1688742563.5463252
0.07,-0.05,-0.1,0.01,0.01,-0.0,1688742563.6263943
-0.13,-0.08,-0.07,0.01,0.01,-0.0,1688742563.7064245
-0.21,0.01,-0.21,0.01,0.01,0.0,1688742563.7863758
-0.18,0.12,-0.15,0.0,0.01,0.0,1688742563.8662853
-0.06,0.03,-0.11,0.0,0.01,0.0,1688742563.9459503
