Fx,Fy,Fz,Tx,Ty,Tz,Timestamp
0.07,0.0,0.04,-0.0,-0.01,-0.01,1688742046.4504616
0.05,0.01,0.02,0.0,-0.01,-0.01,1688742046.5304534
0.05,0.0,0.07,-0.0,-0.01,-0.01,1688742046.6107292
0.12,-0.02,-0.02,-0.0,-0.01,-0.01,1688742046.690138
0.07,0.0,-0.02,-0.0,-0.01,-0.01,1688742046.7701135
0.11,0.06,-0.03,0.0,-0.01,-0.01,1688742046.850674
0.15,-0.01,-0.03,-0.0,-0.01,-0.01,1688742046.9346795
0.13,0.06,-0.07,0.0,-0.01,-0.0,1688742047.0265195
0.13,0.1,-0.19,0.0,-0.01,-0.0,1688742047.1107817
0.1,-0.09,-0.19,0.0,-0.01,-0.01,1688742047.202608
0.07,-0.1,-0.12,-0.0,-0.01,-0.01,1688742047.2826548
0.07,-0.13,-0.13,0.0,-0.01,-0.01,1688742047.3627172
0.05,-0.03,-0.12,0.0,-0.01,-0.01,1688742047.4426913
-0.01,0.02,-0.08,0.0,-0.01,-0.01,1688742047.5225828
-0.04,0.03,-0.05,0.0,-0.01,-0.01,1688742047.60266
0.05,0.01,-0.14,0.0,-0.01,-0.0,1688742047.6826043
0.06,0.13,-0.08,-0.0,-0.01,-0.0,1688742047.7625997
0.07,-0.01,-0.04,-0.0,-0.01,-0.01,1688742047.8465204
-0.01,-0.04,-0.04,-0.0,-0.01,-0.0,1688742047.9224277
0.01,-0.09,-0.07,0.0,-0.01,-0.01,1688742048.0025425
0.08,-0.12,-0.09,-0.0,-0.01,-0.01,1688742048.0825076
0.18,0.02,-0.15,0.0,-0.01,-0.01,1688742048.1666691
0.15,-0.06,-0.09,0.0,-0.01,-0.0,1688742048.262725
0.08,-0.14,-0.22,0.0,-0.0,-0.0,1688742048.358633
0.21,-0.01,-0.2,0.0,-0.01,-0.0,1688742048.4546468
0.23,-0.07,-0.21,0.0,-0.0,-0.0,1688742048.550621
0.29,0.08,-0.12,0.0,-0.01,-0.0,1688742048.6426823
0.12,0.16,-0.08,0.0,-0.01,-0.0,1688742048.7266083
0.09,0.06,-0.11,-0.0,-0.01,-0.0,1688742048.8226144
0.02,0.12,-0.08,0.0,-0.01,-0.0,1688742048.9188042
-0.03,-0.12,-0.15,0.0,-0.0,-0.01,1688742048.9945807
0.04,-0.14,-0.13,0.0,-0.01,-0.01,1688742049.078594
0.0,-0.16,-0.17,0.0,-0.01,-0.01,1688742049.1745129
0.06,-0.17,-0.2,0.01,-0.01,-0.01,1688742049.270614
0.07,-0.06,-0.22,0.01,-0.01,-0.01,1688742049.3625581
-0.03,-0.1,-0.19,0.01,-0.01,-0.01,1688742049.4464817
0.08,-0.26,-0.27,0.01,-0.0,-0.01,1688742049.5428545
0.17,-0.12,-0.19,0.01,-0.0,0.0,1688742049.6385343
0.15,-0.01,-0.25,0.01,-0.0,-0.0,1688742049.7306392
0.23,-0.05,-0.19,0.0,-0.0,0.0,1688742049.8185368
0.12,-0.02,-0.19,0.0,-0.0,-0.0,1688742049.8946252
0.07,-0.1,-0.2,0.01,-0.0,-0.0,1688742049.9907343
-0.04,-0.18,-0.17,0.01,-0.01,-0.01,1688742050.0866523
-0.05,-0.18,-0.22,0.01,-0.01,-0.01,1688742050.1826572
-0.06,-0.28,-0.25,0.01,-0.0,-0.01,1688742050.2747126
0.04,-0.05,-0.24,0.01,-0.0,-0.0,1688742050.3585174
0.15,-0.1,-0.28,0.01,-0.0,0.0,1688742050.4345694
0.17,0.04,-0.24,0.01,-0.0,0.0,1688742050.5185473
0.26,0.06,-0.18,0.01,-0.0,0.0,1688742050.5944767
0.12,-0.16,-0.11,0.0,-0.0,0.0,1688742050.6779497
0.0,-0.18,-0.17,0.01,-0.0,-0.01,1688742050.7545023
-0.03,-0.28,-0.27,0.01,-0.01,-0.01,1688742050.8386967
-0.05,-0.26,-0.21,0.01,-0.01,-0.01,1688742050.934837
-0.15,0.02,-0.12,0.01,-0.01,-0.01,1688742051.0307767
0.05,0.14,-0.13,0.01,-0.01,-0.0,1688742051.1226609
-0.01,0.16,-0.19,0.01,-0.01,-0.01,1688742051.2067344
-0.01,0.22,-0.25,0.01,-0.01,-0.0,1688742051.3026855
-0.04,0.1,-0.19,0.0,-0.01,-0.01,1688742051.3987563
